item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
1. Doanh thu bán hàng và cung cấp dịch vụ ,1. Revenue,1319932501.0,506405796.0,716389141.0,371261320.0
2. Các khoản giảm trừ doanh thu,2. Deduction from revenue,,,,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Net revenue  ,1319932501.0,506405796.0,716389141.0,371261320.0
4. Giá vốn hàng bán ,4. Cost of goods sold,1135889165.0,424942849.0,589394706.0,317185009.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Gross profit,184043336.0,81462947.0,126994436.0,54076311.0
6.Doanh thu hoạt động tài chính ,6. Financial income,4299489.0,2166799.0,3050064.0,2714482.0
7. Chi phí tài chính ,7. Financial expenses,14136983.0,12688233.0,13960372.0,11316792.0
   Trong đó :Chi phí lãi vay,    Of which: Interest expenses,13599743.0,12135536.0,10515981.0,8269213.0
"8. Phần lãi/lỗ trong công ty liên doanh, liên kết",8. Share of associates and joint ventures' result,,,,
9. Chi phí bán hàng ,9. Selling expenses,24066028.0,9666692.0,13929797.0,6528804.0
10. Chi phí quản lý doanh nghiệp ,10. General and administrative expenses,54752592.0,26212219.0,14948814.0,18813458.0
11. Lợi nhuận thuần từ hoạt động kinh doanh,11. Operating profit ,95387221.0,35062602.0,87205518.0,20131740.0
12. Thu nhập khác ,12. Other income,441386.0,418541.0,7995.0,18927.0
13. Chi phí khác ,13.Other expenses,578537.0,18.0,15500.0,
14. Lợi nhuận khác,14. Other profit ,-137151.0,418523.0,-7505.0,18927.0
Phần lợi nhuận/lỗ từ công ty liên kết liên doanh,Share of associates and joint ventures' result,,,,
15. Tổng lợi nhuận kế toán trước thuế,15. Profit before tax,95250070.0,35481124.0,87198012.0,20150666.0
16. Chi phí thuế TNDN hiện hành,16. Current corporate income tax expenses,-5129034.0,7156369.0,17875849.0,4843355.0
17. Chi phí thuế TNDN hoãn lại ,17. Deferred income tax expenses (*),-955464.0,,,
18. Lợi nhuận sau thuế thu nhập doanh nghiệp,18. Net profit after tax,101334568.0,28324755.0,69322163.0,15307311.0
Lợi ích của cổ đông thiểu số,Minority's interest,,,,
Lợi nhuận sau thuế của cổ đông của Công ty mẹ,Profit after tax for shareholders of parent company,101334568.0,28324755.0,69322163.0,15307311.0
19. Lãi cơ bản trên cổ phiếu (*) (VNÐ),19. Earnings per share (VND),,,,
20. Lãi suy giảm trên cổ phiếu (*),20. Diluted earnings per share,,,,
