item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
A. TÀI SẢN,ASSETS,,,,
"I. Tiền mặt, vàng bạc, đá quý","I. Cash, gold and silver, precious stones",607814000.0,513292000.0,695332000.0,656731000.0
II. Tiền gửi tại NHNN,II. Balances with the State Bank of Vietnam,1537746000.0,2550781000.0,1340595000.0,1287770000.0
"III. Tiền, vàng gửi tại các TCTD khác và cho vay các TCTD khác",III. Placements at and loans to other credit institutions,34856807000.0,25270238000.0,19977179000.0,16263878000.0
"1. Tiền, vàng gửi tại các TCTD khác",1. Placements at other credit institutions,32723487000.0,25270238000.0,19880679000.0,16077878000.0
2. Cho vay các TCTD khác,2. Loans to other credit institutions,2133320000.0,,96500000.0,186000000.0
3. Dự phòng rủi ro cho vay các TCTD khác ,3. Provisions for losses and risks,,,,
IV. Chứng khoán kinh doanh,IV. Trading securities,,,,
1. Chứng khoán kinh doanh ,1. Trading securities,,,,
2. Dự phòng giảm giá chứng khoán kinh doanh ,2. Provisions for diminution in value of trading securities ,,,,
V. Các công cụ tài chính phái sinh và các tài sản tài chính khác,V. Derivatives and other financial assets,199517000.0,,2354000.0,8000.0
VI. Cho vay khách hàng,"VI. Loans, advances and finance leases to customers",76601368000.0,75911652000.0,71475694000.0,69732343000.0
1. Cho vay và cho thuê tài chính khách hàng,"1. Loans, advances and finance leases to customers",77688221000.0,77089777000.0,72601419000.0,70821482000.0
2. Dự phòng rủi ro cho vay và cho thuê tài chính khách hàng ,"2. Provisions for losses on loans, advances and finance leases to customers ",-1086853000.0,-1178125000.0,-1125725000.0,-1089139000.0
VII. Hoạt động mua nợ,VII. Debt purchased,547976000.0,594801000.0,828272000.0,887485000.0
1. Mua nợ,1. Debt purchased,552247000.0,599380000.0,834564000.0,894193000.0
2. Dự phòng rủi ro hoạt động mua nợ,2. Provision for debt purchased,-4271000.0,-4579000.0,-6292000.0,-6708000.0
VIII. Chứng khoán đầu tư,VIII. Investment securities,13680717000.0,13150804000.0,15863829000.0,15729368000.0
1. Chứng khoán đầu tư sẵn sàng để bán,1. Available-for-sales securities,10549683000.0,9734384000.0,10169206000.0,9776511000.0
2. Chứng khoán đầu tư giữ đến ngày đáo hạn,2. Held to maturity securities,3541422000.0,3690909000.0,5941265000.0,6165867000.0
3. Dự phòng giảm giá chứng khoán đầu tư ,3. Provisions for diminution in value of investment securities,-410388000.0,-274489000.0,-246642000.0,-213010000.0
"IX. Góp vốn, đầu tư dài hạn",IX. Capital contribution and other long-term investments,,,,
1. Đầu tư vào công ty con,1. Investments in subsidiaries,,,,
"2. Đầu tư vào công ty liên doanh, liên kết","2.  Investments in associates, joint-ventures",,,,
3. Đầu tư dài hạn khác,3. Other long-term investments,,,,
