item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,407.29,748.75,1281.15,4293.9
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),20674.94,21175.53,21389.54,22285.32
Chỉ số giá thị trường trên thu nhập (P/E),P/E,236.69,137.56,58.23,9.55
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,4.66,4.86,3.49,1.84
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,2.41,2.99,1.98,0.86
Tỷ suất cổ tức,Dividend yield,0.01,0.01,0.02,0.0
Beta,Beta,0.33,0.64,0.56,0.4
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,109.32,88.82,41.25,5.81
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,47.4,44.39,23.71,4.85
Tỷ suất lợi nhuận gộp biên,Gross profit margin,7.5,6.68,7.26,16.88
Tỷ lệ lãi EBIT,EBIT margin,2.28,3.41,4.9,15.04
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,5.25,6.82,8.52,18.02
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,1.21,2.18,3.45,11.54
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,1.95,3.52,5.87,21.96
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),4.14,5.34,8.09,33.72
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.25,2.38,4.0,13.92
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,16.44,-8.57,-21.44,30.07
Tăng trưởng  lợi nhuận gộp,Gross profit,30.78,-15.91,-66.19,110.38
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-26.75,-36.38,-75.48,301.22
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-45.6,-41.56,-70.16,319.96
Tăng trưởng tổng tài sản,Total assets,8.43,-1.54,-1.7,9.96
Tăng trưởng nợ dài hạn,Long-term liabilities,140.36,-6.54,-43.21,-48.67
Tăng trưởng nợ phải trả,Liabilities,31.08,-2.64,3.46,-20.25
Tăng trưởng vốn chủ sở hữu,Owner's equity,-2.36,-1.0,-4.02,32.54
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.14,0.17,0.13,0.33
Tỷ số thanh toán nhanh,Quick ratio,2.0,2.34,2.26,2.36
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.03,1.3,1.31,1.18
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.04,2.38,2.32,2.44
Khả năng thanh toán lãi vay,Interest coverage,8.02,14.16,14.24,33.89
