item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,5889.18,4595.41,4404.84,4147.91
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),29319.0,28110.0,30353.0,29233.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,5.52,6.75,8.06,8.2
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.11,1.1,1.17,1.16
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,3.98,7.85,8.66,8.78
Tỷ suất cổ tức,Dividend yield,0.11,0.11,0.0,0.0
Beta,Beta,1.09,1.22,1.15,0.7
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,9.35,19.49,22.57,27.08
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,6.37,10.0,7.91,20.57
Tỷ suất lợi nhuận gộp biên,Gross profit margin,26.72,25.62,22.82,21.19
Tỷ lệ lãi EBIT,EBIT margin,36.39,37.62,33.73,29.12
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,40.67,45.99,42.41,38.33
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,30.66,31.84,28.94,24.32
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,8.72,4.3,3.98,3.27
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),10.0,4.91,4.48,3.78
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,7.83,3.86,3.58,2.91
ROE bình quân 4 quý gần nhất,ROE Trailling,20.16,15.88,15.37,14.94
ROA bình quân 4 quý gần nhất,ROA Trailling,18.08,14.15,13.5,13.03
Tăng trưởng  doanh thu thuần,Net revenue,62.1,-12.72,-2.07,13.78
Tăng trưởng  lợi nhuận gộp,Gross profit,90.23,9.79,17.46,19.65
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,102.74,9.77,26.75,18.64
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,106.9,17.87,27.63,18.09
Tăng trưởng tổng tài sản,Total assets,1.23,-1.86,10.26,8.37
Tăng trưởng nợ dài hạn,Long-term liabilities,-14.97,-15.98,-12.89,-15.66
Tăng trưởng nợ phải trả,Liabilities,-17.54,-34.96,-11.52,-20.66
Tăng trưởng vốn chủ sở hữu,Owner's equity,3.94,4.09,13.45,12.99
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,2.39,1.45,2.22,2.09
Tỷ số thanh toán nhanh,Quick ratio,4.0,3.23,3.96,3.85
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",2.78,1.88,2.59,2.5
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,4.04,3.29,4.03,3.94
Khả năng thanh toán lãi vay,Interest coverage,80.42,139.58,132.88,38.96
