item,item_en,2025,2024,2023,2022
1. Doanh thu bán hàng và cung cấp dịch vụ ,1. Revenue,436248106.0,627512823.0,515210692.0,485266529.0
2. Các khoản giảm trừ doanh thu,2. Deduction from revenue,,,,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Net revenue  ,436248106.0,627512823.0,515210692.0,485266529.0
4. Giá vốn hàng bán ,4. Cost of goods sold,400824734.0,533545751.0,429955859.0,425061535.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Gross profit,35423372.0,93967072.0,85254833.0,60204995.0
6.Doanh thu hoạt động tài chính ,6. Financial income,4174219.0,3447246.0,3723282.0,1144928.0
7. Chi phí tài chính ,7. Financial expenses,,226902.0,1394440.0,3261037.0
   Trong đó :Chi phí lãi vay,    Of which: Interest expenses,,226902.0,1394440.0,3261037.0
"8. Phần lãi/lỗ trong công ty liên doanh, liên kết",8. Share of associates and joint ventures' result,,,,
9. Chi phí bán hàng ,9. Selling expenses,1308642.0,2220433.0,2059267.0,811185.0
10. Chi phí quản lý doanh nghiệp ,10. General and administrative expenses,38272336.0,50674393.0,53002199.0,44013052.0
11. Lợi nhuận thuần từ hoạt động kinh doanh,11. Operating profit ,16613.0,44292591.0,32522209.0,13264649.0
12. Thu nhập khác ,12. Other income,5188395.0,2373840.0,4336870.0,4782258.0
13. Chi phí khác ,13.Other expenses,1887619.0,1795813.0,1838460.0,3031889.0
14. Lợi nhuận khác,14. Other profit ,3300776.0,578028.0,2498410.0,1750369.0
Phần lợi nhuận/lỗ từ công ty liên kết liên doanh,Share of associates and joint ventures' result,,,,
15. Tổng lợi nhuận kế toán trước thuế,15. Profit before tax,3317389.0,44870618.0,35020619.0,15015018.0
16. Chi phí thuế TNDN hiện hành,16. Current corporate income tax expenses,,,,
17. Chi phí thuế TNDN hoãn lại ,17. Deferred income tax expenses (*),,,,
18. Lợi nhuận sau thuế thu nhập doanh nghiệp,18. Net profit after tax,3317389.0,44870618.0,35020619.0,15015018.0
Lợi ích của cổ đông thiểu số,Minority's interest,,,,
Lợi nhuận sau thuế của cổ đông của Công ty mẹ,Profit after tax for shareholders of parent company,3317389.0,44870618.0,35020619.0,15015018.0
19. Lãi cơ bản trên cổ phiếu (*) (VNÐ),19. Earnings per share (VND),,748.0,584.0,250.0
20. Lãi suy giảm trên cổ phiếu (*),20. Diluted earnings per share,,,,
