item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
1. Doanh thu bán hàng và cung cấp dịch vụ ,1. Revenue,333809132.0,194264450.0,236645743.0,234142614.0
2. Các khoản giảm trừ doanh thu,2. Deduction from revenue,,,,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Net revenue  ,333809132.0,194264450.0,236645743.0,234142614.0
4. Giá vốn hàng bán ,4. Cost of goods sold,139909143.0,96562494.0,107793225.0,91351362.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Gross profit,193899990.0,97701957.0,128852518.0,142791252.0
6.Doanh thu hoạt động tài chính ,6. Financial income,3211598.0,3741586.0,2509560.0,2301089.0
7. Chi phí tài chính ,7. Financial expenses,7310389.0,8706911.0,9875109.0,10287826.0
   Trong đó :Chi phí lãi vay,    Of which: Interest expenses,7310364.0,8706911.0,9874244.0,10287826.0
"8. Phần lãi/lỗ trong công ty liên doanh, liên kết",8. Share of associates and joint ventures' result,,,,
9. Chi phí bán hàng ,9. Selling expenses,,,,
10. Chi phí quản lý doanh nghiệp ,10. General and administrative expenses,23408759.0,10082813.0,10634164.0,8213362.0
11. Lợi nhuận thuần từ hoạt động kinh doanh,11. Operating profit ,166392440.0,82653818.0,110852806.0,126591154.0
12. Thu nhập khác ,12. Other income,41811.0,321364.0,13542.0,
13. Chi phí khác ,13.Other expenses,75506.0,2970.0,,
14. Lợi nhuận khác,14. Other profit ,-33695.0,318394.0,13542.0,
Phần lợi nhuận/lỗ từ công ty liên kết liên doanh,Share of associates and joint ventures' result,,,,
15. Tổng lợi nhuận kế toán trước thuế,15. Profit before tax,166358745.0,82972212.0,110866347.0,126591154.0
16. Chi phí thuế TNDN hiện hành,16. Current corporate income tax expenses,9123899.0,4892887.0,6097229.0,6700525.0
17. Chi phí thuế TNDN hoãn lại ,17. Deferred income tax expenses (*),,,,
18. Lợi nhuận sau thuế thu nhập doanh nghiệp,18. Net profit after tax,157234846.0,78079325.0,104769118.0,119890628.0
Lợi ích của cổ đông thiểu số,Minority's interest,,,,
Lợi nhuận sau thuế của cổ đông của Công ty mẹ,Profit after tax for shareholders of parent company,157234846.0,78079325.0,104769118.0,119890628.0
19. Lãi cơ bản trên cổ phiếu (*) (VNÐ),19. Earnings per share (VND),1070.0,531.0,713.0,816.0
20. Lãi suy giảm trên cổ phiếu (*),20. Diluted earnings per share,1.0,1.0,1.0,1.0
