item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,5559.34,5076.46,4406.1,3741.17
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),15263.0,16987.0,14998.0,15376.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,13.85,14.32,14.98,14.65
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,5.04,4.28,4.4,3.56
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,7.07,7.14,7.54,6.41
Tỷ suất cổ tức,Dividend yield,0.05,0.04,0.05,0.05
Beta,Beta,0.38,0.48,0.51,0.4
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,32.37,29.81,33.38,26.04
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,62.9,64.21,63.77,63.02
Tỷ lệ lãi EBIT,EBIT margin,20.87,23.12,21.9,23.3
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,21.78,25.04,22.48,25.55
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,17.3,19.57,19.69,19.17
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,8.8,9.6,9.15,8.34
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),14.1,14.72,12.62,13.68
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,5.98,6.64,6.71,6.27
ROE bình quân 4 quý gần nhất,ROE Trailling,41.9,39.26,35.4,30.85
ROA bình quân 4 quý gần nhất,ROA Trailling,25.01,23.9,22.29,19.86
Tăng trưởng  doanh thu thuần,Net revenue,39.43,39.18,27.11,13.35
Tăng trưởng  lợi nhuận gộp,Gross profit,42.3,45.92,33.24,17.5
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,36.41,62.54,56.37,41.41
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,51.56,77.52,91.7,56.49
Tăng trưởng tổng tài sản,Total assets,20.86,31.61,20.73,11.98
Tăng trưởng nợ dài hạn,Long-term liabilities,0.0,0.0,0.0,0.0
Tăng trưởng nợ phải trả,Liabilities,46.57,79.03,54.9,10.34
Tăng trưởng vốn chủ sở hữu,Owner's equity,11.09,17.68,10.01,12.46
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.62,0.59,0.53,0.89
Tỷ số thanh toán nhanh,Quick ratio,1.67,2.01,1.99,2.82
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.23,1.3,1.37,2.28
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.0,2.29,2.31,3.23
Khả năng thanh toán lãi vay,Interest coverage,76.22,87.22,122.48,136.31
