item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1866.35,1255.4,1052.08,-207.18
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),30755.69,28877.35,26801.03,25326.53
Chỉ số giá thị trường trên thu nhập (P/E),P/E,15.19,18.64,26.9,-86.15
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.92,0.81,1.06,0.7
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,1.45,1.4,2.71,1.83
Tỷ suất cổ tức,Dividend yield,0.02,0.0,0.0,0.0
Beta,Beta,1.09,1.26,1.45,1.74
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,11.81,12.0,18.76,403.47
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,7.67,6.85,9.66,14.66
Tỷ suất lợi nhuận gộp biên,Gross profit margin,19.07,18.89,22.49,10.63
Tỷ lệ lãi EBIT,EBIT margin,14.46,12.65,15.66,0.54
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,22.26,22.16,30.42,14.96
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,9.64,7.51,9.41,-2.85
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,6.26,4.51,4.04,-0.74
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),7.65,6.19,5.0,0.17
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,4.0,3.08,2.76,-0.5
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,17.27,60.02,6.86,35.94
Tăng trưởng  lợi nhuận gộp,Gross profit,18.41,34.37,126.09,55.54
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,47.67,42.35,375.31,-321.63
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,48.67,19.33,468.08,-626.49
Tăng trưởng tổng tài sản,Total assets,19.89,9.16,4.49,-0.28
Tăng trưởng nợ dài hạn,Long-term liabilities,33.36,-4.19,-4.49,-3.64
Tăng trưởng nợ phải trả,Liabilities,48.3,12.29,1.65,-4.39
Tăng trưởng vốn chủ sở hữu,Owner's equity,6.5,7.75,5.82,1.79
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,31.97
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.28,0.53,0.72,0.72
Tỷ số thanh toán nhanh,Quick ratio,1.25,1.59,1.88,1.65
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.38,0.72,1.12,0.87
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.48,1.89,2.2,1.97
Khả năng thanh toán lãi vay,Interest coverage,8.25,4.94,3.63,0.18
