item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
1. Doanh thu bán hàng và cung cấp dịch vụ ,1. Revenue,593427707.0,573952299.0,378158026.0,411053476.0
2. Các khoản giảm trừ doanh thu,2. Deduction from revenue,57304721.0,39849604.0,33675208.0,25818176.0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Net revenue  ,536122986.0,534102695.0,344482818.0,385235300.0
4. Giá vốn hàng bán ,4. Cost of goods sold,391453960.0,352208103.0,246740774.0,266769056.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Gross profit,144669026.0,181894592.0,97742045.0,118466245.0
6.Doanh thu hoạt động tài chính ,6. Financial income,2173128.0,213205.0,5439613.0,6223276.0
7. Chi phí tài chính ,7. Financial expenses,10262280.0,9100596.0,11327901.0,11205855.0
   Trong đó :Chi phí lãi vay,    Of which: Interest expenses,9479354.0,8141093.0,10380469.0,9967122.0
"8. Phần lãi/lỗ trong công ty liên doanh, liên kết",8. Share of associates and joint ventures' result,,,,
9. Chi phí bán hàng ,9. Selling expenses,97064699.0,112803619.0,68601563.0,69989088.0
10. Chi phí quản lý doanh nghiệp ,10. General and administrative expenses,10325678.0,14179646.0,13275896.0,10266386.0
11. Lợi nhuận thuần từ hoạt động kinh doanh,11. Operating profit ,29189497.0,46023935.0,9976298.0,33228192.0
12. Thu nhập khác ,12. Other income,354702.0,779204.0,305221.0,919924.0
13. Chi phí khác ,13.Other expenses,131921.0,171495.0,100709.0,155329.0
14. Lợi nhuận khác,14. Other profit ,222782.0,607709.0,204512.0,764594.0
Phần lợi nhuận/lỗ từ công ty liên kết liên doanh,Share of associates and joint ventures' result,,,,
15. Tổng lợi nhuận kế toán trước thuế,15. Profit before tax,29412278.0,46631645.0,10180810.0,33992787.0
16. Chi phí thuế TNDN hiện hành,16. Current corporate income tax expenses,4765387.0,6874931.0,1643792.0,4793845.0
17. Chi phí thuế TNDN hoãn lại ,17. Deferred income tax expenses (*),,,,
18. Lợi nhuận sau thuế thu nhập doanh nghiệp,18. Net profit after tax,24646891.0,39756713.0,8537018.0,29198941.0
Lợi ích của cổ đông thiểu số,Minority's interest,,,,
Lợi nhuận sau thuế của cổ đông của Công ty mẹ,Profit after tax for shareholders of parent company,24646891.0,39756713.0,8537018.0,29198941.0
19. Lãi cơ bản trên cổ phiếu (*) (VNÐ),19. Earnings per share (VND),822.0,1325.0,,
20. Lãi suy giảm trên cổ phiếu (*),20. Diluted earnings per share,,,,
