item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2060.55,2074.71,2062.28,2404.43
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),13604.51,15598.56,15120.05,14623.33
Chỉ số giá thị trường trên thu nhập (P/E),P/E,6.02,6.34,5.82,5.07
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.91,0.84,0.79,0.83
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,1.13,1.23,1.15,1.28
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,4.46,3.19,3.2,3.38
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.49,0.37,0.38,0.4
Tỷ suất sinh lợi của Tài sản Có sinh lãi (YOEA),Yield on earning assets (YOEA),1.58,1.6,1.56,1.62
Tỷ lệ chi phí hình thành Tài sản Có sinh lãi (COF),Cost of funding earning assets (COF),0.92,0.87,0.89,0.88
Tỷ lệ thu nhập lãi thuần (NIM),Net interest margin (NIM),0.79,0.83,0.79,0.83
Tỷ lệ chi phí hoạt động/Tổng thu nhập HĐKD trước dự phòng (CIR),Cost Income Ratio (CIR),31.27,38.97,36.89,37.88
ROE bình quân 4 quý gần nhất,ROE Trailling,14.04,13.95,13.65,15.54
ROA bình quân 4 quý gần nhất,ROA Trailling,1.59,1.62,1.6,1.82
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,14.78,30.98,-28.59,6.58
Tăng trưởng lợi nhuận sau thuế của CĐ ngân hàng mẹ,Profit after tax for shareholders of the parent company,14.49,30.22,-28.47,6.0
Tăng trưởng tổng tài sản,Total assets,27.33,18.28,15.49,12.89
Tăng trưởng vốn chủ sở hữu,Owner's equity,15.29,15.11,16.03,17.69
Tăng trưởng vốn điều lệ,Charter capital,20.0,30.0,30.0,30.0
Tăng trưởng dư nợ cho vay,Deposits from customers,15.11,20.12,20.65,23.17
Tăng trưởng huy động vốn khách hàng,Deposits from customers,27.2,23.52,14.95,18.29
Tăng trưởng thu nhập lãi thuần,Net interest income,-3.04,17.48,10.37,5.84
Tăng trưởng dự phòng rủi ro tín dụng,Provisions for loan losses,-7.2,1.84,2.38,-2.65
Tăng trưởng thu phí dịch vụ thuần,Net fee and commission income,105.7,-46.13,33.0,38.81
Tăng trưởng tổng thu nhập HĐKD trước dự phòng,Operating profit before provision for credit losses,11.91,17.37,-19.88,-2.26
Tăng trưởng tổng chi phí HĐKD,Operating expenses,-36.36,14.02,15.61,17.77
Dư nợ cho vay khách hàng/Tổng vốn huy động (LDR),Outstanding loans/Customer deposits,57.32,66.4,67.71,71.11
Dư nợ cho vay/Tổng tài sản Có,Outstanding loans/Total assets,50.34,57.62,58.82,61.12
Vốn chủ sở hữu/Tổng vốn huy động ,Equity/Deposits from customers,0.12,0.13,0.13,0.14
Vốn chủ sở hữu/Tổng tài sản Có,Equity/Total assets,10.41,11.4,11.52,12.08
Dự phòng rủi ro tín dụng/Tổng dư nợ,Loan loss provision ratio,-0.01,-0.02,-0.02,-0.02
Tài sản Có sinh lãi/Tổng tài sản Có,Earning assets/Total assets,94.76,95.86,96.16,96.33
