item,item_en,2024,2023,2022,2021
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1832.48,2218.31,2680.06,2415.33
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),19314.94,17598.28,20735.89,26898.78
Chỉ số giá thị trường trên thu nhập (P/E),P/E,26.88,19.61,14.93,24.84
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,2.55,2.47,1.93,2.23
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,1.14,1.13,0.79,0.95
Tỷ suất cổ tức,Dividend yield,0.0,0.01,0.0,0.0
Beta,Beta,1.17,1.01,1.04,1.02
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,19.15,18.42,15.09,17.79
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,11.58,10.97,9.12,11.59
Tỷ suất lợi nhuận gộp biên,Gross profit margin,18.25,18.72,18.8,18.82
Tỷ lệ lãi EBIT,EBIT margin,7.08,7.41,6.6,6.99
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,11.71,12.46,10.91,10.72
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,5.21,5.47,4.63,5.05
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,9.93,10.41,10.68,9.64
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),13.35,14.12,13.86,13.17
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,4.8,5.02,4.85,4.3
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,11.73,-4.2,21.83,21.41
Tăng trưởng  lợi nhuận gộp,Gross profit,8.89,-4.6,21.72,30.67
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,8.75,14.68,9.07,27.02
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,3.6,8.37,28.56,267.51
Tăng trưởng tổng tài sản,Total assets,12.01,4.45,4.89,25.53
Tăng trưởng nợ dài hạn,Long-term liabilities,28.3,44.7,-47.64,40.24
Tăng trưởng nợ phải trả,Liabilities,13.96,2.05,-3.56,34.04
Tăng trưởng vốn chủ sở hữu,Owner's equity,9.97,7.09,16.09,15.79
Tăng trưởng vốn điều lệ,Charter capital,11.22,26.18,38.16,9.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.26,0.18,0.13,0.14
Tỷ số thanh toán nhanh,Quick ratio,1.15,1.1,1.11,1.18
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.67,0.58,0.55,0.58
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.24,1.14,1.21,1.35
Khả năng thanh toán lãi vay,Interest coverage,7.32,6.55,4.89,6.21
