item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1920.59,2270.44,1848.08,1861.73
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),19461.0,22074.89,21326.48,21495.79
Chỉ số giá thị trường trên thu nhập (P/E),P/E,9.01,9.93,11.28,11.41
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.73,2.26,2.09,2.13
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,1.94,2.25,2.05,2.1
Tỷ suất cổ tức,Dividend yield,0.03,0.02,0.02,0.02
Beta,Beta,0.43,0.69,0.78,0.8
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,0.0,0.0,0.0,0.0
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,1.15,6.84,7.51,7.98
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,0.27,8.47,6.02,4.7
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,0.25,8.5,6.12,4.75
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.05,1.5,1.08,0.84
ROE bình quân 4 quý gần nhất,ROE Trailling,9.03,10.53,8.5,8.45
ROA bình quân 4 quý gần nhất,ROA Trailling,3.46,4.0,3.12,3.1
Tăng trưởng  doanh thu thuần,Net revenue,4.24,3.61,3.47,5.19
Tăng trưởng  lợi nhuận gộp,Gross profit,-78.7,0.0,-18.92,25.34
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-93.35,215.42,1.36,-13.32
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-91.68,120.28,4.83,-13.29
Tăng trưởng tổng tài sản,Total assets,1.02,-6.93,4.59,3.73
Tăng trưởng nợ dài hạn,Long-term liabilities,5.33,2.92,-5.06,-4.7
Tăng trưởng nợ phải trả,Liabilities,-1.42,-13.77,4.89,2.86
Tăng trưởng vốn chủ sở hữu,Owner's equity,13.5,10.0,10.0,10.0
Tăng trưởng vốn điều lệ,Charter capital,13.5,10.0,10.0,10.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.05,0.05,0.05,0.04
Tỷ số thanh toán nhanh,Quick ratio,1.41,1.42,1.39,1.39
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.8,0.83,0.8,0.76
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.41,1.42,1.39,1.39
