item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1717.72,1289.03,1164.37,957.14
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),13376.0,12718.0,12829.0,12436.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,10.07,12.33,9.02,11.18
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.29,1.25,0.82,0.86
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,7.78,8.27,5.78,7.07
Tỷ suất cổ tức,Dividend yield,0.03,0.03,0.04,0.04
Beta,Beta,1.24,1.33,1.74,1.86
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,22.72,41.27,21.73,44.02
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,26.77,20.09,29.36,24.27
Tỷ lệ lãi EBIT,EBIT margin,38.67,22.61,31.7,19.26
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,43.48,22.96,36.43,25.41
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,30.4,18.51,25.58,14.63
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,5.18,2.79,3.68,1.8
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),6.5,3.36,4.54,2.36
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,4.04,2.19,2.94,1.44
ROE bình quân 4 quý gần nhất,ROE Trailling,13.38,10.27,9.42,7.85
ROA bình quân 4 quý gần nhất,ROA Trailling,10.57,8.15,7.48,6.24
Tăng trưởng  doanh thu thuần,Net revenue,18.59,35.87,23.24,21.52
Tăng trưởng  lợi nhuận gộp,Gross profit,83.89,22.72,49.5,81.26
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,187.36,47.37,81.93,116.31
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,173.43,53.91,80.6,122.17
Tăng trưởng tổng tài sản,Total assets,11.66,6.54,6.03,3.9
Tăng trưởng nợ dài hạn,Long-term liabilities,92.79,895.68,45.99,41.63
Tăng trưởng nợ phải trả,Liabilities,20.07,7.41,7.87,1.58
Tăng trưởng vốn chủ sở hữu,Owner's equity,9.53,6.29,5.58,4.48
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.09,0.15,0.17,0.13
Tỷ số thanh toán nhanh,Quick ratio,1.58,1.68,1.6,1.65
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.05,1.05,0.93,0.93
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.05,2.25,2.23,2.35
Khả năng thanh toán lãi vay,Interest coverage,22.5,11.93,17.28,9.37
