item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,3472.61,2228.26,1637.97,929.12
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),16427.0,15660.0,14916.0,13880.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,7.01,10.5,11.75,21.47
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.48,1.49,1.29,1.44
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,2.96,3.49,2.66,4.03
Tỷ suất cổ tức,Dividend yield,0.06,0.03,0.04,0.04
Beta,Beta,0.69,0.8,0.95,0.87
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,17.73,31.46,19.61,127.57
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,20.18,10.61,17.61,3.13
Tỷ lệ lãi EBIT,EBIT margin,20.85,13.23,18.4,3.92
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,22.56,22.16,26.65,15.96
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,17.84,11.11,15.68,2.59
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,9.14,4.87,7.87,0.9
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),10.69,5.8,9.24,1.37
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,4.84,2.51,4.05,0.46
ROE bình quân 4 quý gần nhất,ROE Trailling,22.82,15.11,11.37,6.54
ROA bình quân 4 quý gần nhất,ROA Trailling,11.92,7.45,5.17,2.84
Tăng trưởng  doanh thu thuần,Net revenue,32.12,12.65,-4.79,444.74
Tăng trưởng  lợi nhuận gộp,Gross profit,555.44,243.39,183.02,0.0
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,522.17,375.0,198.51,0.0
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,559.57,383.54,167.01,0.0
Tăng trưởng tổng tài sản,Total assets,-8.89,-19.96,-11.66,-10.05
Tăng trưởng nợ dài hạn,Long-term liabilities,0.0,0.0,0.0,0.0
Tăng trưởng nợ phải trả,Liabilities,-24.69,-39.29,-23.71,-19.94
Tăng trưởng vốn chủ sở hữu,Owner's equity,13.17,9.57,5.49,0.49
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.01,0.0,0.0,0.0
Tỷ số thanh toán nhanh,Quick ratio,1.71,1.75,1.55,1.58
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.86,0.92,0.78,0.7
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.79,1.84,1.63,1.68
Khả năng thanh toán lãi vay,Interest coverage,27.06,16.03,21.09,4.52
