item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1593.46,1570.88,1263.39,1285.85
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),12746.07,12259.56,13429.26,13135.03
Chỉ số giá thị trường trên thu nhập (P/E),P/E,7.5,8.05,9.26,8.67
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.94,1.03,0.87,0.85
Tỷ suất cổ tức,Dividend yield,0.06,0.06,0.0,0.0
Beta,Beta,0.91,1.01,1.08,1.2
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,3.89,3.73,2.42,2.22
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.41,0.39,0.27,0.25
Tỷ suất sinh lợi của Tài sản Có sinh lãi (YOEA),Yield on earning assets (YOEA),1.85,1.8,1.68,1.79
Tỷ lệ chi phí hình thành Tài sản Có sinh lãi (COF),Cost of funding earning assets (COF),1.2,1.13,1.11,1.14
Tỷ lệ thu nhập lãi thuần (NIM),Net interest margin (NIM),0.79,0.8,0.74,0.79
Tỷ lệ chi phí hoạt động/Tổng thu nhập HĐKD trước dự phòng (CIR),Cost Income Ratio (CIR),29.8,36.48,38.19,44.08
ROE bình quân 4 quý gần nhất,ROE Trailling,12.2,11.98,9.43,9.41
ROA bình quân 4 quý gần nhất,ROA Trailling,1.3,1.3,1.05,1.09
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,11.16,249.46,11.21,-26.45
Tăng trưởng lợi nhuận sau thuế của CĐ ngân hàng mẹ,Profit after tax for shareholders of the parent company,12.04,253.67,10.6,-25.29
Tăng trưởng tổng tài sản,Total assets,15.06,18.7,29.31,21.98
Tăng trưởng vốn chủ sở hữu,Owner's equity,7.17,7.06,9.86,9.81
Tăng trưởng vốn điều lệ,Charter capital,8.0,29.6,20.0,20.0
Tăng trưởng dư nợ cho vay,Deposits from customers,16.34,23.94,22.02,15.95
Tăng trưởng huy động vốn khách hàng,Deposits from customers,5.31,13.7,16.99,19.32
Tăng trưởng thu nhập lãi thuần,Net interest income,-6.51,17.41,9.69,13.83
Tăng trưởng dự phòng rủi ro tín dụng,Provisions for loan losses,21.56,12.39,9.13,-5.97
Tăng trưởng thu phí dịch vụ thuần,Net fee and commission income,-14.02,-6.67,97.58,9.4
Tăng trưởng tổng thu nhập HĐKD trước dự phòng,Operating profit before provision for credit losses,22.65,35.57,23.96,-10.38
Tăng trưởng tổng chi phí HĐKD,Operating expenses,5.74,16.42,5.63,15.38
Dư nợ cho vay khách hàng/Tổng vốn huy động (LDR),Outstanding loans/Customer deposits,71.65,71.88,70.42,72.63
Dư nợ cho vay/Tổng tài sản Có,Outstanding loans/Total assets,61.54,62.09,60.32,60.59
Vốn chủ sở hữu/Tổng vốn huy động ,Equity/Deposits from customers,0.12,0.12,0.13,0.13
Vốn chủ sở hữu/Tổng tài sản Có,Equity/Total assets,10.51,10.36,10.72,11.2
Dự phòng rủi ro tín dụng/Tổng dư nợ,Loan loss provision ratio,-0.02,-0.02,-0.01,-0.01
Tài sản Có sinh lãi/Tổng tài sản Có,Earning assets/Total assets,96.94,96.29,95.89,94.17
