item,item_en,2025,2024,2023,2022
I. Lưu chuyển tiền từ hoạt động kinh doanh, I. CASH FLOWS FROM OPERATING ACTIVITIES ,,,,
1. Lợi nhuận trước thuế,1. Profit before tax,57490486.0,70395217.0,141121748.0,184288900.0
2. Điều chỉnh cho các khoản, 2. Adjustments for: ,,,,
 Khấu hao TSCĐ và BĐSĐT,Depreciation of fixed assets and properties investment,99768130.0,98631883.0,99610408.0,102863953.0
Các khoản dự phòng,(Reversal of provisions)/provisions,94827865.0,-32637295.0,17778544.0,-13340384.0
"Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",Foreign exchange (gain)/loss from revaluation of monetary items denominated in foreign currencies,,2822518.0,28684.0,2776234.0
"Lãi, lỗ từ hoạt động đầu tư",Loss/(profit) from investment activities,-37197006.0,-28229251.0,-34145034.0,-24312829.0
Chi phí lãi vay,Interest expense,101338610.0,85578832.0,117437975.0,84839264.0
"Lãi, lỗ từ thanh lý TSCĐ",Loss/(profits) from disposal of fixed asset,,,,
Thu nhập lãi vay và cổ tức,Interest income and dividends,,,,
Phân bổ lợi thế thương mại,Allocation of goodwill,,,,
Điều chỉnh cho các khoản khác,Adjustments for,,,,
3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,3. Operating profit before changes in  working capital,316228086.0,196561904.0,341832326.0,337115137.0
"Tăng, giảm các khoản phải thu",(Increase)/decrease in receivables,211768687.0,86574925.0,186629368.0,-8614248.0
"Tăng, giảm hàng tồn kho",(Increase)/decrease in inventories,9533860.0,318033104.0,58449385.0,-181448100.0
"Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập phải nộp)","Increase/(decrease) in payables (other than interest, corporate income tax)",-466281707.0,-441222409.0,6298350.0,-372229652.0
"Tăng, giảm chi phí trả trước",(Increase)/decrease in prepaid expenses,-4161652.0,-21122343.0,-1128602.0,10880838.0
"Tăng, giảm chứng khoán kinh doanh",Changes in available for sale securities,,,,
Tiền lãi vay đã trả,Interest paid,-101338610.0,-85068290.0,-118003207.0,-83719691.0
Thuế thu nhập doanh nghiệp đã nộp,Corporate income tax paid,-23972153.0,-34660677.0,-40300563.0,-48615372.0
Tiền thu khác từ hoạt động kinh doanh,Other receipts from operating activities,,,,
Tiền chi khác cho hoạt động kinh doanh,Other payments for operating activities,-5179752.0,-13204204.0,-19826710.0,-29249732.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,Net cash flows from operating activities,-63403242.0,5892009.0,413950347.0,-375880821.0
II. Lưu chuyển tiền từ hoạt động đầu tư, II. CASH FLOWS FROM INVESTING ACTIVITIES ,,,,
"1. Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác","1. Payment for fixed assets, constructions and other long-term assets",-67703436.0,-41501936.0,-58476806.0,-37132504.0
"2. Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",2. Receipts from disposal of fixed assets and other long-term assets,,265545.0,452000.0,532036.0
"3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","3. Loans, purchases of other entities' debt instruments ",-832000000.0,-1129224078.0,-617203965.0,-1051724040.0
"4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác","4. Receipts from loan repayments, sale of other entities' debt instruments ",983707574.0,890591458.0,428578107.0,1530978023.0
5. Tiền chi đầu tư góp vốn vào đơn vị khác,5. Payments for investment in other entities,,,,
6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,6. Collections on investment in other entities,,,,
"7. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia","7. Dividends, interest and profit received",37197006.0,28656205.0,27713583.0,47910039.0
8. Tăng giảm tiền gửi ngân hàng có kỳ hạn,8. Increase/(Decrease) in term deposit,,,,
9. Mua lại khoản góp vốn của cổ đông thiểu số trong công ty con,9. Purchases of minority shares of subsidiaries,,,,
10. Tiền thu khác từ hoạt động đầu tư,10. Other receipts from investing activities,,,,
11. Tiền chi khác cho hoạt động đầu tư,11. Other payments for investing activities,,,,
Lưu chuyển tiền thuần từ hoạt động đầu tư,Net cash flows from investing activities,121201143.0,-251212806.0,-218937081.0,490563553.0
III. Lưu chuyển tiền từ hoạt động tài chính, III. CASH FLOWS FROM FINANCING ACTIVITIES ,,,,
"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",1. Receipts from equity issue and owner's capital contribution,,,,
"2. Tiền chi trả vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",2. Payment for share repurchases ,,,,
3. Tiền thu từ đi vay,3. Proceeds from borrowings,5256610804.0,4678813002.0,4115980665.0,5389501610.0
4. Tiền trả nợ gốc vay, 4. Principal repayments  ,-4947424999.0,-4324939830.0,-4521426262.0,-5168526970.0
5. Tiền trả nợ gốc thuê tài chính,5. Repayment of financial leases,,,,
"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu ","6. Dividends paid, profits distributed to owners",-40323153.0,-96775568.0,-56704790.0,-161092899.0
7. Tiền thu khác từ hoạt động tài chính,7. Other receipts from financing activities,,,,
8. Tiền chi khác cho hoạt động tài chính,8. Other payments for financing activities,,,,
Lưu chuyển tiền thuần từ hoạt động tài chính,Net cash flows from financing activities,268862652.0,257097604.0,-462150387.0,59881741.0
Lưu chuyển tiền thuần trong kỳ,Net cash flows during the period ,326660553.0,11776807.0,-267137121.0,174564474.0
Tiền và tương đương tiền đầu kỳ,Cash and cash equivalents at beginning of the period,298965404.0,287643595.0,549952407.0,375858619.0
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Exchange difference due to re-valuation of ending balances,,-454998.0,4828308.0,-470686.0
Tiền và tương đương tiền cuối kỳ,Cash and cash equivalents at end of the period,625625957.0,298965404.0,287643595.0,549952407.0
