item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
1. Doanh thu bán hàng và cung cấp dịch vụ ,1. Revenue,556410650.0,551293573.0,636272288.0,569413383.0
2. Các khoản giảm trừ doanh thu,2. Deduction from revenue,1170898.0,660128.0,364963.0,126815.0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Net revenue  ,555239751.0,550633445.0,635907325.0,569286567.0
4. Giá vốn hàng bán ,4. Cost of goods sold,468767532.0,456398394.0,523224334.0,463554060.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Gross profit,86472219.0,94235051.0,112682991.0,105732507.0
6.Doanh thu hoạt động tài chính ,6. Financial income,13685858.0,7607631.0,9952889.0,3811768.0
7. Chi phí tài chính ,7. Financial expenses,23853044.0,4264254.0,-19584387.0,28608471.0
   Trong đó :Chi phí lãi vay,    Of which: Interest expenses,4041060.0,3866263.0,4308300.0,3884771.0
"8. Phần lãi/lỗ trong công ty liên doanh, liên kết",8. Share of associates and joint ventures' result,-1945306.0,-1308424.0,2488859.0,-582130.0
9. Chi phí bán hàng ,9. Selling expenses,28196145.0,31502074.0,40284600.0,33887949.0
10. Chi phí quản lý doanh nghiệp ,10. General and administrative expenses,28188001.0,25339112.0,22956383.0,24327814.0
11. Lợi nhuận thuần từ hoạt động kinh doanh,11. Operating profit ,17975581.0,39428817.0,81468143.0,22137911.0
12. Thu nhập khác ,12. Other income,2055714.0,921584.0,568938.0,2371250.0
13. Chi phí khác ,13.Other expenses,1125677.0,2902153.0,289652.0,726617.0
14. Lợi nhuận khác,14. Other profit ,930036.0,-1980569.0,279286.0,1644633.0
Phần lợi nhuận/lỗ từ công ty liên kết liên doanh,Share of associates and joint ventures' result,,,,
15. Tổng lợi nhuận kế toán trước thuế,15. Profit before tax,18905617.0,37448249.0,81747429.0,23782544.0
16. Chi phí thuế TNDN hiện hành,16. Current corporate income tax expenses,18356654.0,8195826.0,11376422.0,4570344.0
17. Chi phí thuế TNDN hoãn lại ,17. Deferred income tax expenses (*),106094.0,49870.0,-454264.0,55024.0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp,18. Net profit after tax,442870.0,29202553.0,70825270.0,19157176.0
Lợi ích của cổ đông thiểu số,Minority's interest,11164.0,17194.0,24827.0,9624.0
Lợi nhuận sau thuế của cổ đông của Công ty mẹ,Profit after tax for shareholders of parent company,431706.0,29185358.0,70800443.0,19147552.0
19. Lãi cơ bản trên cổ phiếu (*) (VNÐ),19. Earnings per share (VND),,,,
20. Lãi suy giảm trên cổ phiếu (*),20. Diluted earnings per share,,,,
