item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
1. Doanh thu bán hàng và cung cấp dịch vụ ,1. Revenue,378564504.0,292700599.0,330563686.0,347490994.0
2. Các khoản giảm trừ doanh thu,2. Deduction from revenue,5971310.0,6959580.0,7325517.0,7474264.0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Net revenue  ,372593194.0,285741019.0,323238169.0,340016730.0
4. Giá vốn hàng bán ,4. Cost of goods sold,318241548.0,251087863.0,288276366.0,259739521.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Gross profit,54351646.0,34653156.0,34961804.0,80277208.0
6.Doanh thu hoạt động tài chính ,6. Financial income,7926403.0,8221658.0,8222882.0,7491905.0
7. Chi phí tài chính ,7. Financial expenses,12574401.0,13000308.0,13653844.0,10170616.0
   Trong đó :Chi phí lãi vay,    Of which: Interest expenses,12573220.0,12952710.0,13473512.0,10129109.0
"8. Phần lãi/lỗ trong công ty liên doanh, liên kết",8. Share of associates and joint ventures' result,,,,
9. Chi phí bán hàng ,9. Selling expenses,24578619.0,19250024.0,16240869.0,20484354.0
10. Chi phí quản lý doanh nghiệp ,10. General and administrative expenses,17507002.0,15999858.0,15265190.0,16432492.0
11. Lợi nhuận thuần từ hoạt động kinh doanh,11. Operating profit ,7618027.0,-5375376.0,-1975218.0,40681650.0
12. Thu nhập khác ,12. Other income,315809.0,361543.0,331093.0,2484493.0
13. Chi phí khác ,13.Other expenses,366494.0,355006.0,18340.0,8990837.0
14. Lợi nhuận khác,14. Other profit ,-50686.0,6537.0,312753.0,-6506343.0
Phần lợi nhuận/lỗ từ công ty liên kết liên doanh,Share of associates and joint ventures' result,,,,
15. Tổng lợi nhuận kế toán trước thuế,15. Profit before tax,7567342.0,-5368839.0,-1662465.0,34175307.0
16. Chi phí thuế TNDN hiện hành,16. Current corporate income tax expenses,1601859.0,-19707.0,-1357837.0,9407143.0
17. Chi phí thuế TNDN hoãn lại ,17. Deferred income tax expenses (*),2172313.0,443743.0,2761260.0,-388630.0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp,18. Net profit after tax,3793170.0,-5792875.0,-3065887.0,25156794.0
Lợi ích của cổ đông thiểu số,Minority's interest,135671.0,144095.0,150850.0,144087.0
Lợi nhuận sau thuế của cổ đông của Công ty mẹ,Profit after tax for shareholders of parent company,3657498.0,-5936970.0,-3216737.0,25012707.0
19. Lãi cơ bản trên cổ phiếu (*) (VNÐ),19. Earnings per share (VND),50.0,-81.0,-44.0,342.0
20. Lãi suy giảm trên cổ phiếu (*),20. Diluted earnings per share,,,,
