item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
TÀI SẢN ,ASSETS,,,,
A. TÀI SẢN NGẮN HẠN,A. SHORT-TERM ASSETS,72714372656.0,61867312368.0,49845924708.0,33509723116.0
I. Tài sản tài chính ngắn hạn,Short-term financial assets,72666712471.0,61826876646.0,49802023041.0,33496328106.0
1. Tiền và các khoản tương đương tiền,1. Cash and cash equivalents,8081765475.0,10415718697.0,14773416274.0,3426269026.0
1.1. Tiền,1.1. Cash,7081765475.0,10415718697.0,14773416274.0,3426269026.0
1.2. Các khoản tương đương tiền,1.2. Cash equivalents,1000000000.0,,,
Các khoản đầu tư tài chính ngắn hạn,Short-term investments,,,,
+Đầu tư ngắn hạn,+ Short-term investments,,,,
+Đầu tư ngắn hạn của người ủy thác Đầu tư,+ Short-term investments of trust investors,,,,
Dự phòng giảm giá đầu tư ngắn hạn,Provision for diminution in value of short-term investments ,,,,
2. Các tài sản tài chính ghi nhận thông qua lãi lỗ (FVTPL),2. Financial assets at fair value through profit or loss (FVTPL),26150362907.0,20154235987.0,15203942383.0,15782451744.0
3. Các khoản đầu tư nắm giữ đến ngày đáo hạn (HTM),3. Held to maturity investments (HTM),34100000.0,34100000.0,34100000.0,
4. Các khoản cho vay,4. Loans,34093219256.0,27037722085.0,17757728062.0,12876672438.0
5. Các tài sản tài chính sẵn sàn để bán (AFS),5. Available-for-sale financial assets (AFS),2329715406.0,2075423657.0,988932704.0,901166757.0
6. Dự phòng suy giảm giá trị tài sản tài chính và tài sản thế chấp,6. Provisions for impairment loss of financial assets and mortgages,-161614530.0,-113130171.0,-113130171.0,-113130171.0
7. Các khoản phải thu ngắn hạn,7. Short-term receivables,1722177045.0,1515645140.0,1051361216.0,625685447.0
7.1. Phải thu bán các tài sản tài chính,7.1. Receivables from disposal of financial assets ,453294653.0,587113619.0,489356959.0,197880079.0
"7.2. Phải thu và dự thu cổ tức, tiền lãi các tài sản tài chính",7.2. Receivables and accruals from dividends and interest income,1268882392.0,928531521.0,562004257.0,427805368.0
"7.2.1. Phải thu cổ tức, tiền lãi đến ngày nhận",7.2.1. Due dividend and interest receivables,,,1788312.0,106134.0
"Trong đó: Phải thu khó đòi về cổ tức, tiền lãi đến ngày nhận  nhưng chưa nhận được","In which: Doubtful Receivables of dividends, interest to date of receipt but not yet received",,,,
"7.2.2. Dự thu cổ tức, tiền lãi chưa đến ngày nhận",7.2.2. Undue dividend and interest receivables,1268882392.0,928531521.0,560215945.0,427699233.0
Trả trước cho người bán,Prepayments to suppliers,18010182.0,10584435.0,11112527.0,9282270.0
9. Phải thu các dịch vụ CTCK cung cấp,9. Service related receivable,456065356.0,751485042.0,148681066.0,36718470.0
Phải thu hoạt động giao dịch chứng khoán,Receivables from securities trading activities,,,,
10. Phải thu nội bộ ngắn hạn,10. Short -term inter-company receivables,,,,
11. Phải thu về lỗi giao dịch chứng khoán,11. Receivables of securities trading error,,,,
12. Các khoản phải thu khác,12. Other receivables,1807342.0,3987741.0,1363486.0,327272.0
13. Dự phòng suy giảm giá trị các khoản phải thu,13. Provision for doubtful debts,-58895967.0,-58895967.0,-55484505.0,-49115146.0
Dự phòng các khoản phải thu ngắn hạn khó đòi,Provision for short-term doubtful debts,,,,
Phải thu khách hàng,Trade accounts receivable,,,,
Hàng tồn kho,Inventories,,,,
Hàng tồn kho (chi tiết),Inventories (Detail),,,,
Dự phòng giảm giá hàng tồn kho,Provision for decline in value of inventories ,,,,
II. Tài sản ngắn hạn khác,II. Other short-term assets,47660185.0,40435722.0,43901667.0,13395010.0
1. Tạm ứng,1. Advances,902336.0,3652570.0,3574865.0,3904059.0
"2. Vật tư văn phòng, công cụ, dụng cụ","2. Office supplies, tools",3895946.0,995690.0,1391345.0,1392352.0
3. Chi phí trả trước ngắn hạn,3. Short-term prepayments,28695904.0,35621461.0,38769458.0,7932599.0
"4. Cầm cố, thế chấp, ký quỹ, ký cược ngắn hạn","4. Pledged assets, mortgages, security deposits in short term",14166000.0,166000.0,166000.0,166000.0
8. Thuế GTGT còn được khấu trừ,8. Value Added Tax to be reclaimed,,,,
Thuế và các khoản khác phải thu của nhà nước,Taxes and other receivables from state authorities,,,,
Giao dịch mua bán lại trái phiếu Chính phủ (TS),Transaction buy backs governmental bond,,,,
5. Tài sản ngắn hạn khác,5. Other short-term assets,,,,
6. Dự phòng suy giảm giá trị tài sản ngắn hạn khác,6. Provision for other short-term assets,,,,
B. TÀI SẢN DÀI HẠN,B. LONG-TERM ASSETS,302704810.0,260016753.0,1055249387.0,255890095.0
I. Tài sản tài chính dài hạn,I. Long-term financial assets,2750000.0,,802500000.0,
1. Các khoản phải thu dài hạn,1. Long-term receivables,,,,
1.1. Phải thu dài hạn của khách hàng,1.1. Long-term trade receivables,,,,
1.2. Vốn kinh doanh ở các đơn vị trực thuộc,1.2. Capital at inter-company,,,,
1.3.  Phải thu dài hạn nội bộ,1.3. Long-term inter-company receivables,,,,
1.4. Phải thu dài hạn khác,1.4. Other long-term receivables,,,,
1.5. Dự phòng phải thu dài hạn khó đòi,1.5. Provision for long-term doubtful debts,,,,
2. Các khoản đầu tư,2. Long-term investments,2750000.0,,802500000.0,
2.1. Các khoản đầu tư nắm giữ đến ngày đáo hạn,2.1. Held to maturity investments (HTM),,,,
2.2. Đầu tư vào công ty con,2.2. Investments in subsidiaries,,,,
"2.3 Đầu tư vào công ty liên kết, liên doanh","2.3. Investments in associates, joint-ventures",,,,
2.4 Đầu tư chứng khoán dài hạn,2.4. Long-term securities investments,,,,
- Chứng khoán sẵn sàng để bán, - Available-for-sale securities,,,,
- Chứng khoán nắm giữ đến ngày đáo hạn, - Held-to-maturity securities,,,,
2.5 Đầu tư dài hạn khác,2.5. Other long-term investments,2750000.0,,802500000.0,
2.6 Dự phòng giảm giá đầu tư dài hạn,2.6. Provision for diminution in value of long-term investments,,,,
