item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2483.97,2836.48,2844.3,3732.18
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),22074.85,21571.47,21101.34,20364.94
Chỉ số giá thị trường trên thu nhập (P/E),P/E,13.69,9.17,8.44,6.43
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,3.4,2.6,2.4,2.4
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,4.85,4.13,3.63,3.35
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.29,0.45,0.59,0.37
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,0.0,0.0,0.0,0.0
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,18.83,7.29,16.74,5.86
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,7.01,9.88,11.15,8.1
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,4.92,6.22,7.38,6.96
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.71,0.88,1.05,0.84
ROE bình quân 4 quý gần nhất,ROE Trailling,11.44,12.21,11.39,13.82
ROA bình quân 4 quý gần nhất,ROA Trailling,3.49,3.62,3.28,3.94
Tăng trưởng  doanh thu thuần,Net revenue,-9.46,-13.14,-19.97,-20.57
Tăng trưởng  lợi nhuận gộp,Gross profit,-10.74,145.26,-40.3,342.34
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-7.57,59.22,-35.82,1.55
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-16.06,61.52,-35.71,1.94
Tăng trưởng tổng tài sản,Total assets,-1.42,-0.29,8.18,-3.13
Tăng trưởng nợ dài hạn,Long-term liabilities,0.19,-6.72,-6.72,-7.29
Tăng trưởng nợ phải trả,Liabilities,-6.51,-5.08,6.63,-9.22
Tăng trưởng vốn chủ sở hữu,Owner's equity,50.0,50.0,50.0,50.0
Tăng trưởng vốn điều lệ,Charter capital,50.0,50.0,50.0,50.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.13,0.03,0.06,0.03
Tỷ số thanh toán nhanh,Quick ratio,1.35,1.27,1.0,1.06
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.83,0.76,0.47,0.52
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.35,1.27,1.0,1.06
