Meta,Meta,Meta,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu cơ cấu nguồn vốn,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu hiệu quả hoạt động,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu khả năng sinh lợi,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu thanh khoản,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,Chỉ tiêu định giá,period,symbol
ticker,yearReport,lengthReport,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,,
DMS,2024,5,0.1560134374,0.3768283583,0.14319466809586337,1.0258506717,5.2995756377,107.1340748588,25.574726243704283,24.4796337847,13.3303995221,63.384759550504285,14.9103537745,0.002936797296547685,0.04851072276809449,0.0003416458944558915,0.0030163297,0.0227200761,0.0018105783,1762265659.0,1077746952,0.0,3.245803545,0.2180770502,1.2258591222,-2.1962136330319826,1.3768283583461438,36000000000.0,4000000.0,0.0,0.8773206713,0.0980978907,-18.586229683,31.344334,10258.506717,22.1475013405,year,DMS
DMS,2023,5,0.4963279676,0.947758638,0.023160237245118336,1.052458877775,3.9161269291,340.7239439244,46.12031431857227,19.177358334,42.8116707143,108.10934336687228,19.0328612337,0.002862889480411054,0.03278782078109356,0.0031258378238489463,0.0275948624,0.0172975948,0.0122411777,1344273342.0,1089626455,0.0208333333,2.019458174,0.2800660983,0.9548344467,-4.466188684045394,1.9477586380227634,38400000000.0,4000000.0,48.0,0.9121496528,0.1008923338,-1.9333275719,297.42639475,10524.58877775,35.7964484949,year,DMS
DMS,2022,5,0.0,1.5466727674,0.028532309380029333,1.103206121725,3.4997634207,233.5330964216,56.79379358364783,19.9071419419,43.9946478517,120.69558337724783,18.3351282201,0.008337358709096174,0.042453355741925596,0.008958336355451168,0.0701601563,0.0668997063,0.0313520579,3259173893.0,2952166621,0.0721649485,1.6232835303,0.0381948269,0.9469964171,-12.062831945383037,2.5466727673990692,38800000000.0,4000000.0,12.2318453758,0.8792554545,0.1095769851,1.1118455642,793.0119865,11032.06121725,11.1050007144,year,DMS
DMS,2019,5,0.0,0.5220018613,0.040490503465902536,1.0228003712,4.0021649358,138.0026139658,52.73042873284429,40.5135089758,39.1084435698,132.35238127844428,9.0093405688,0.05144726921745854,0.13669589727968237,0.04963687949996514,0.3413183403,0.3021948162,0.1986549787,12908020037.0,12363398809,0.0,2.7046832105,0.1288562071,1.6266921833,0.0,1.5220018613442599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,year,DMS
DMS,2018,5,0.0,0.9950150088,0.06300682498424963,0.72459186265,5.1628317498,114.9212546551,34.20934356680386,32.0266409921,29.7347652094,95.97074976830385,11.3967618424,0.02179563057806172,0.0750851262559226,0.02133616776909875,0.19016777,0.1773954786,0.1101550444,5939628930.0,5141572810,0.0,1.7785427468,0.0562628598,1.0201482475,0.0,1.9950150088467875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,year,DMS
DMS,2017,5,0.0,0.4012574298,0.09516454752099386,0.59876221565,5.2574239338,72.7221814357,24.16261300487774,39.5480998548,26.825027212,90.53574007167774,9.2292676852,0.00019201805872430378,0.05445335502073745,0.0003638640860095129,0.0030494452,0.0016068008,0.0019129878,991859436.0,38483664,0.0,3.235765832,0.9238273497,1.6312255818,0.0,1.4012574297781677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,year,DMS
DMS,2016,5,0.0,0.787480624,0.13538287111559424,0.59693910285,3.1691900887,48.3747528638,38.74543911627492,60.9055589029,46.2267620704,145.8777600895749,5.9928848298,-0.05456166981388036,0.011443071832991175,-0.06360648820110439,-0.3769912329,-0.3984984305,-0.201581052,-8512315954.0,-9515171824,0.0,2.072677791,0.1240930473,0.731495976,113.72298131788058,1.7874806239542362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,year,DMS
DMS,2015,5,0.0,0.0,0.11373917544499529,0.874252217725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.787585341180512e-05,0.03312997656319454,3.609104428062052e-05,0.0,0.0,0.0,0.0,13196446,0.0,0.0,0.0,0.0,-0.14369568051837064,1.9266335898273057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,year,DMS
DMS,2014,5,0.0,0.0,0.11340022168230617,0.85803785285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007287242906548913,0.035480078536862004,0.0009844866147159339,0.0,0.0,0.0,0.0,-351155394,0.0,0.0,0.0,0.0,2.3551077128837625,1.6783903184068016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,year,DMS
DMS,2013,5,0.0,0.0,0.14360074229843392,0.846177819175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015190514431146907,0.02929391221598676,-0.015516351478022177,0.0,0.0,0.0,0.0,-6290603116,0.0,0.0,0.0,0.0,37.12637555009418,2.8271190423750094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,year,DMS
