item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1215.12,2093.89,2148.89,1942.41
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),12756.11,13460.96,16982.9,17164.11
Chỉ số giá thị trường trên thu nhập (P/E),P/E,27.12,20.18,20.79,9.73
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,2.58,3.13,2.63,1.1
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,9.47,11.25,10.15,4.34
Tỷ suất cổ tức,Dividend yield,0.02,0.01,0.01,0.03
Beta,Beta,1.39,2.13,2.07,2.14
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,0.0,0.0,0.0,0.0
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,32.8,26.12,20.42,10.32
Tỷ suất lợi nhuận gộp biên,Gross profit margin,48.57,64.66,65.16,60.56
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,32.9,49.43,47.12,37.43
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,9.29,14.62,12.73,10.05
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,3.35,6.31,6.58,4.32
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,5.06,21.56,11.05,-38.54
Tăng trưởng  lợi nhuận gộp,Gross profit,-21.08,20.64,19.47,-50.24
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-22.99,22.37,22.74,-55.01
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-30.06,27.51,39.81,-62.38
Tăng trưởng tổng tài sản,Total assets,42.63,18.52,55.72,-44.08
Tăng trưởng nợ dài hạn,Long-term liabilities,0.0,0.0,0.0,0.0
Tăng trưởng nợ phải trả,Liabilities,68.39,22.89,136.64,-70.03
Tăng trưởng vốn chủ sở hữu,Owner's equity,7.33,13.01,8.84,12.25
Tăng trưởng vốn điều lệ,Charter capital,13.26,42.58,10.0,32.18
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.31,0.1,0.27,0.14
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.31,0.1,0.27,0.14
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.45,1.7,1.75,2.62
