item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1963.14,2358.02,2494.75,2639.24
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),14190.72,14153.95,13905.4,13567.52
Chỉ số giá thị trường trên thu nhập (P/E),P/E,8.89,8.18,7.28,7.41
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.23,1.36,1.31,1.44
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.61,0.53,0.5,0.55
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,0.26,1.95,3.09,9.49
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.03,0.21,0.34,1.06
Tỷ suất sinh lợi của Tài sản Có sinh lãi (YOEA),Yield on earning assets (YOEA),1.78,1.73,1.65,1.77
Tỷ lệ chi phí hình thành Tài sản Có sinh lãi (COF),Cost of funding earning assets (COF),1.25,1.18,1.12,1.1
Tỷ lệ thu nhập lãi thuần (NIM),Net interest margin (NIM),0.65,0.64,0.68,0.77
Tỷ lệ chi phí hoạt động/Tổng thu nhập HĐKD trước dự phòng (CIR),Cost Income Ratio (CIR),53.74,37.35,35.95,17.77
ROE bình quân 4 quý gần nhất,ROE Trailling,14.06,17.46,18.87,20.28
ROA bình quân 4 quý gần nhất,ROA Trailling,1.5,1.89,2.09,2.31
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-91.58,-24.69,-13.08,188.82
Tăng trưởng lợi nhuận sau thuế của CĐ ngân hàng mẹ,Profit after tax for shareholders of the parent company,-91.46,-22.97,-12.71,190.72
Tăng trưởng tổng tài sản,Total assets,21.72,31.99,35.07,22.88
Tăng trưởng vốn chủ sở hữu,Owner's equity,15.34,19.21,20.73,22.28
Tăng trưởng vốn điều lệ,Charter capital,0.35,0.35,14.0,14.0
Tăng trưởng dư nợ cho vay,Deposits from customers,13.23,18.63,18.61,17.59
Tăng trưởng huy động vốn khách hàng,Deposits from customers,13.95,15.63,11.51,3.67
Tăng trưởng thu nhập lãi thuần,Net interest income,1.07,-16.45,-10.11,22.42
Tăng trưởng dự phòng rủi ro tín dụng,Provisions for loan losses,-0.29,3.27,-0.94,-2.4
Tăng trưởng thu phí dịch vụ thuần,Net fee and commission income,-67.41,-17.43,-9.96,24.76
Tăng trưởng tổng thu nhập HĐKD trước dự phòng,Operating profit before provision for credit losses,-33.14,-20.61,-26.79,166.6
Tăng trưởng tổng chi phí HĐKD,Operating expenses,41.69,-14.17,1.96,13.45
Dư nợ cho vay khách hàng/Tổng vốn huy động (LDR),Outstanding loans/Customer deposits,67.75,69.96,66.28,73.46
Dư nợ cho vay/Tổng tài sản Có,Outstanding loans/Total assets,59.79,61.33,58.18,63.84
Vốn chủ sở hữu/Tổng vốn huy động ,Equity/Deposits from customers,0.12,0.12,0.12,0.13
Vốn chủ sở hữu/Tổng tài sản Có,Equity/Total assets,10.18,10.57,10.44,11.57
Dự phòng rủi ro tín dụng/Tổng dư nợ,Loan loss provision ratio,-0.01,-0.01,-0.01,-0.02
Tài sản Có sinh lãi/Tổng tài sản Có,Earning assets/Total assets,95.48,95.2,95.1,94.93
