time,open,high,low,close,volume,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,STOCHk_14_3_3,STOCHd_14_3_3,ADX_14,DMP_14,DMN_14
2025-08-07,1587.84,1588.38,1567.72,1581.81,1610898102,,,,,,,,,,,,,,,,,,
2025-08-08,1589.58,1592.52,1565.45,1584.95,1820837623,,,,,,,,,,,,,,,,,,
2025-08-11,1590.98,1601.79,1584.95,1596.86,1590494840,,,,,,,,,,,,,,,,,,
2025-08-12,1603.5,1608.23,1591.18,1608.22,1646679881,,,,,,,,,,,,,,,,,,
2025-08-13,1615.57,1616.99,1585.54,1611.6,1954057759,,,,,,,,,,,,,,,,,,
2025-08-14,1623.18,1641.28,1619.76,1640.69,1818449345,,,,,,,,,,,,,,,,,,
2025-08-15,1658.24,1665.97,1615.26,1630.0,2072101334,,,,,,,,,,,,,,,,,,
2025-08-18,1638.37,1642.71,1625.61,1636.37,1606149815,,,,,,,,,,,,,,,,,,
2025-08-19,1646.73,1665.48,1643.04,1654.2,1933110149,,,,,,,,,,,,,,,,,,
2025-08-20,1662.11,1665.54,1614.6,1664.36,2411541300,,,,,,,,,,,,,,,,,,
2025-08-21,1674.76,1693.68,1672.26,1688.0,1716580207,,,,,,,,,,,,,,,,,,
2025-08-22,1680.42,1689.3,1629.49,1645.47,2293777647,,,1628.5441666666668,,,,,,,,,,,,,,,
2025-08-25,1659.7,1660.49,1608.53,1614.03,1524727856,,,1626.3112179487182,,,,,,,,,,,,,,,
2025-08-26,1611.61,1667.96,1603.73,1667.63,1439338154,,,1632.6679536489155,,,,,,,,,,,,,,,
2025-08-27,1678.54,1696.6,1668.24,1672.78,1562452835,,,1638.8390377029284,,64.60031941887685,,,,,,,,,,,,31.306986320619824,20.54822668330317
