item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
1. Doanh thu bán hàng và cung cấp dịch vụ ,1. Revenue,403378251.0,273190420.0,237293508.0,210683447.0
2. Các khoản giảm trừ doanh thu,2. Deduction from revenue,605229.0,436265.0,299847.0,217040.0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Net revenue  ,402773022.0,272754154.0,236993661.0,210466407.0
4. Giá vốn hàng bán ,4. Cost of goods sold,246376954.0,157277004.0,135119702.0,119269713.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Gross profit,156396068.0,115477151.0,101873959.0,91196695.0
6.Doanh thu hoạt động tài chính ,6. Financial income,10136955.0,2938231.0,4827936.0,2359700.0
7. Chi phí tài chính ,7. Financial expenses,2010363.0,1475554.0,1310206.0,1483308.0
   Trong đó :Chi phí lãi vay,    Of which: Interest expenses,,,,
"8. Phần lãi/lỗ trong công ty liên doanh, liên kết",8. Share of associates and joint ventures' result,850157.0,560017.0,74512.0,448082.0
9. Chi phí bán hàng ,9. Selling expenses,81413729.0,52235272.0,51067515.0,37425590.0
10. Chi phí quản lý doanh nghiệp ,10. General and administrative expenses,36019427.0,23846740.0,26244170.0,24372175.0
11. Lợi nhuận thuần từ hoạt động kinh doanh,11. Operating profit ,47939660.0,41417832.0,28154516.0,30723403.0
12. Thu nhập khác ,12. Other income,419045.0,158493.0,254492.0,179467.0
13. Chi phí khác ,13.Other expenses,431640.0,239166.0,211247.0,290407.0
14. Lợi nhuận khác,14. Other profit ,-12595.0,-80673.0,43245.0,-110940.0
Phần lợi nhuận/lỗ từ công ty liên kết liên doanh,Share of associates and joint ventures' result,,,,
15. Tổng lợi nhuận kế toán trước thuế,15. Profit before tax,47927065.0,41337159.0,28197761.0,30612463.0
16. Chi phí thuế TNDN hiện hành,16. Current corporate income tax expenses,10145437.0,10084839.0,8130185.0,4767205.0
17. Chi phí thuế TNDN hoãn lại ,17. Deferred income tax expenses (*),36987.0,-1387899.0,-1882220.0,1728436.0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp,18. Net profit after tax,37744641.0,32640220.0,21949796.0,24116822.0
Lợi ích của cổ đông thiểu số,Minority's interest,214260.0,157894.0,78075.0,89375.0
Lợi nhuận sau thuế của cổ đông của Công ty mẹ,Profit after tax for shareholders of parent company,37530381.0,32482326.0,21871721.0,24027447.0
19. Lãi cơ bản trên cổ phiếu (*) (VNÐ),19. Earnings per share (VND),,,,
20. Lãi suy giảm trên cổ phiếu (*),20. Diluted earnings per share,,,,
