item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,3619.17,2870.56,1605.0,805.52
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),14009.63,13169.43,12148.42,11256.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,6.22,12.58,7.94,15.21
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.61,2.74,1.05,1.09
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,16.4,17.16,9.41,18.24
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,1.84,1.78,1.62,1.99
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,0.0,0.0,0.0,0.0
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,85.02,98.43,85.39,52.25
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,61.23,76.03,65.87,38.0
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,6.18,12.93,7.63,2.29
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,3.92,8.76,5.79,1.85
ROE bình quân 4 quý gần nhất,ROE Trailling,28.56,24.08,12.41,6.08
ROA bình quân 4 quý gần nhất,ROA Trailling,19.55,17.62,9.91,5.06
Tăng trưởng  doanh thu thuần,Net revenue,285.86,481.81,421.64,171.69
Tăng trưởng  lợi nhuận gộp,Gross profit,962.52,789.89,796.52,126.92
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,1098.03,838.59,934.63,130.49
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,1046.8,822.97,951.49,129.88
Tăng trưởng tổng tài sản,Total assets,74.27,73.1,129.88,100.48
Tăng trưởng nợ dài hạn,Long-term liabilities,839.68,463.89,383.57,94.89
Tăng trưởng nợ phải trả,Liabilities,256.93,397.38,346.71,225.23
Tăng trưởng vốn chủ sở hữu,Owner's equity,33.72,26.58,94.38,82.58
Tăng trưởng vốn điều lệ,Charter capital,5.0,5.0,128.76,117.87
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.17,0.08,0.17,0.12
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.17,0.08,0.17,0.12
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.87,2.93,3.84,5.05
