item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1348.21,1216.49,1352.39,-1640.74
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),10845.74,12157.32,12212.52,11663.68
Chỉ số giá thị trường trên thu nhập (P/E),P/E,9.42,9.04,8.58,-3.11
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.17,0.9,0.95,0.44
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,4.9,2.68,2.32,0.59
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,1.48,2.52,2.8,3.3
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,0.0,0.0,0.0,0.0
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,40.14,4.72,7.18,-2.17
Tỷ suất lợi nhuận gộp biên,Gross profit margin,42.05,59.28,40.0,-16.88
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,20.0,27.89,26.05,-18.2
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,6.87,9.86,11.2,-12.7
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,4.87,5.56,7.65,-8.62
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,80.84,-9.38,-39.16,-3.96
Tăng trưởng  lợi nhuận gộp,Gross profit,28.28,34.3,44.2,-134.2
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,29.35,-4.06,-12.39,-151.59
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,29.68,-2.97,-12.91,-151.66
Tăng trưởng tổng tài sản,Total assets,46.11,50.52,14.05,-15.35
Tăng trưởng nợ dài hạn,Long-term liabilities,1075.49,105.55,0.0,-100.0
Tăng trưởng nợ phải trả,Liabilities,-59.52,135.42,20.97,-22.15
Tăng trưởng vốn chủ sở hữu,Owner's equity,155.84,9.5,10.99,-11.94
Tăng trưởng vốn điều lệ,Charter capital,186.78,10.0,6.0,7.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,1.85,0.58,0.65,0.24
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.85,0.58,0.65,0.24
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,10.24,1.95,3.11,3.21
