item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
TÀI SẢN ,ASSETS,,,,
A. TÀI SẢN NGẮN HẠN,A. SHORT-TERM ASSETS,1534714927.0,1382156371.0,1506764431.0,1772617537.0
I. Tài sản tài chính ngắn hạn,Short-term financial assets,1532977009.0,1380523416.0,1504659155.0,1768801774.0
1. Tiền và các khoản tương đương tiền,1. Cash and cash equivalents,277494559.0,233899077.0,227075803.0,387261015.0
1.1. Tiền,1.1. Cash,277494559.0,233899077.0,77075803.0,387261015.0
1.2. Các khoản tương đương tiền,1.2. Cash equivalents,,,150000000.0,
Các khoản đầu tư tài chính ngắn hạn,Short-term investments,,,,
+Đầu tư ngắn hạn,+ Short-term investments,,,,
+Đầu tư ngắn hạn của người ủy thác Đầu tư,+ Short-term investments of trust investors,,,,
Dự phòng giảm giá đầu tư ngắn hạn,Provision for diminution in value of short-term investments ,,,,
2. Các tài sản tài chính ghi nhận thông qua lãi lỗ (FVTPL),2. Financial assets at fair value through profit or loss (FVTPL),1126504316.0,785067203.0,750140253.0,612897992.0
3. Các khoản đầu tư nắm giữ đến ngày đáo hạn (HTM),3. Held to maturity investments (HTM),,,,484000000.0
4. Các khoản cho vay,4. Loans,125666142.0,110924412.0,74127548.0,23666499.0
5. Các tài sản tài chính sẵn sàn để bán (AFS),5. Available-for-sale financial assets (AFS),,,,
6. Dự phòng suy giảm giá trị tài sản tài chính và tài sản thế chấp,6. Provisions for impairment loss of financial assets and mortgages,,,,
7. Các khoản phải thu ngắn hạn,7. Short-term receivables,2997731.0,11458723.0,10609885.0,6973685.0
7.1. Phải thu bán các tài sản tài chính,7.1. Receivables from disposal of financial assets ,,,,
"7.2. Phải thu và dự thu cổ tức, tiền lãi các tài sản tài chính",7.2. Receivables and accruals from dividends and interest income,2997731.0,11458723.0,10609885.0,6973685.0
"7.2.1. Phải thu cổ tức, tiền lãi đến ngày nhận",7.2.1. Due dividend and interest receivables,,,,
"Trong đó: Phải thu khó đòi về cổ tức, tiền lãi đến ngày nhận  nhưng chưa nhận được","In which: Doubtful Receivables of dividends, interest to date of receipt but not yet received",,,,
