item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
1. Doanh thu bán hàng và cung cấp dịch vụ ,1. Revenue,2027399243.0,2632837161.0,2527634600.0,1510646190.0
2. Các khoản giảm trừ doanh thu,2. Deduction from revenue,,,,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Net revenue  ,2027399243.0,2632837161.0,2527634600.0,1510646190.0
4. Giá vốn hàng bán ,4. Cost of goods sold,1718628274.0,2273078894.0,2169447147.0,1280787132.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Gross profit,308770969.0,359758267.0,358187453.0,229859058.0
6.Doanh thu hoạt động tài chính ,6. Financial income,28111702.0,35503080.0,30029804.0,23006447.0
7. Chi phí tài chính ,7. Financial expenses,72751905.0,75444430.0,97496467.0,78710420.0
   Trong đó :Chi phí lãi vay,    Of which: Interest expenses,67411434.0,71293006.0,78906059.0,52351394.0
"8. Phần lãi/lỗ trong công ty liên doanh, liên kết",8. Share of associates and joint ventures' result,,,,
9. Chi phí bán hàng ,9. Selling expenses,23330075.0,34939683.0,28813883.0,14583205.0
10. Chi phí quản lý doanh nghiệp ,10. General and administrative expenses,87896032.0,137064010.0,113651267.0,105894722.0
11. Lợi nhuận thuần từ hoạt động kinh doanh,11. Operating profit ,152904659.0,147813224.0,148255640.0,53677158.0
12. Thu nhập khác ,12. Other income,16150345.0,3735193.0,2627417.0,168039.0
13. Chi phí khác ,13.Other expenses,34692124.0,5243124.0,1749104.0,364920.0
14. Lợi nhuận khác,14. Other profit ,-18541779.0,-1507930.0,878313.0,-196881.0
Phần lợi nhuận/lỗ từ công ty liên kết liên doanh,Share of associates and joint ventures' result,,,,
15. Tổng lợi nhuận kế toán trước thuế,15. Profit before tax,134362880.0,146305294.0,149133953.0,53480277.0
16. Chi phí thuế TNDN hiện hành,16. Current corporate income tax expenses,22772764.0,29261059.0,29086843.0,10161253.0
17. Chi phí thuế TNDN hoãn lại ,17. Deferred income tax expenses (*),,,-374355.0,
18. Lợi nhuận sau thuế thu nhập doanh nghiệp,18. Net profit after tax,111590116.0,117044235.0,120421466.0,43319024.0
Lợi ích của cổ đông thiểu số,Minority's interest,,,,
Lợi nhuận sau thuế của cổ đông của Công ty mẹ,Profit after tax for shareholders of parent company,111590116.0,117044235.0,120421466.0,43319024.0
19. Lãi cơ bản trên cổ phiếu (*) (VNÐ),19. Earnings per share (VND),867.0,955.0,982.0,353.0
20. Lãi suy giảm trên cổ phiếu (*),20. Diluted earnings per share,,,,
