item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
1. Doanh thu bán hàng và cung cấp dịch vụ ,1. Revenue,278322372.0,26720122.0,193868967.0,143347930.0
2. Các khoản giảm trừ doanh thu,2. Deduction from revenue,,,,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Net revenue  ,278322372.0,26720122.0,193868967.0,143347930.0
4. Giá vốn hàng bán ,4. Cost of goods sold,101004857.0,19757051.0,51729089.0,48072460.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Gross profit,177317515.0,6963071.0,142139879.0,95275470.0
6.Doanh thu hoạt động tài chính ,6. Financial income,870488.0,777120.0,582901.0,301561.0
7. Chi phí tài chính ,7. Financial expenses,-316580.0,2294830.0,744339.0,-257690.0
   Trong đó :Chi phí lãi vay,    Of which: Interest expenses,,,,
"8. Phần lãi/lỗ trong công ty liên doanh, liên kết",8. Share of associates and joint ventures' result,,,,
9. Chi phí bán hàng ,9. Selling expenses,680687.0,,641609.0,558882.0
10. Chi phí quản lý doanh nghiệp ,10. General and administrative expenses,15529615.0,1511133.0,11246992.0,9027298.0
11. Lợi nhuận thuần từ hoạt động kinh doanh,11. Operating profit ,162294281.0,3934227.0,130089839.0,86248541.0
12. Thu nhập khác ,12. Other income,935057.0,1.0,8777.0,3.0
13. Chi phí khác ,13.Other expenses,492278.0,255.0,99592.0,53408.0
14. Lợi nhuận khác,14. Other profit ,442779.0,-254.0,-90816.0,-53405.0
Phần lợi nhuận/lỗ từ công ty liên kết liên doanh,Share of associates and joint ventures' result,,,,
15. Tổng lợi nhuận kế toán trước thuế,15. Profit before tax,162737060.0,3933973.0,129999024.0,86195136.0
16. Chi phí thuế TNDN hiện hành,16. Current corporate income tax expenses,40277192.0,836895.0,26232531.0,18749268.0
17. Chi phí thuế TNDN hoãn lại ,17. Deferred income tax expenses (*),289297.0,,,
18. Lợi nhuận sau thuế thu nhập doanh nghiệp,18. Net profit after tax,122170572.0,3097078.0,103766493.0,67445868.0
Lợi ích của cổ đông thiểu số,Minority's interest,-108733.0,215887.0,208396.0,207193.0
Lợi nhuận sau thuế của cổ đông của Công ty mẹ,Profit after tax for shareholders of parent company,122279305.0,2881191.0,103558096.0,67238675.0
19. Lãi cơ bản trên cổ phiếu (*) (VNÐ),19. Earnings per share (VND),1074.0,10.0,909.0,590.0
20. Lãi suy giảm trên cổ phiếu (*),20. Diluted earnings per share,,,,
