item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,3575.81,3112.8,3074.81,3506.16
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),25330.98,25320.99,22905.96,21791.35
Chỉ số giá thị trường trên thu nhập (P/E),P/E,9.76,12.16,11.12,7.84
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.38,1.49,1.49,1.26
Tỷ suất cổ tức,Dividend yield,0.03,0.03,0.0,0.05
Beta,Beta,1.2,1.21,1.22,1.24
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,3.72,3.76,3.96,3.94
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.58,0.59,0.62,0.6
Tỷ suất sinh lợi của Tài sản Có sinh lãi (YOEA),Yield on earning assets (YOEA),1.75,1.71,1.7,1.61
Tỷ lệ chi phí hình thành Tài sản Có sinh lãi (COF),Cost of funding earning assets (COF),0.88,0.86,0.86,0.82
Tỷ lệ thu nhập lãi thuần (NIM),Net interest margin (NIM),0.97,0.92,0.93,0.89
Tỷ lệ chi phí hoạt động/Tổng thu nhập HĐKD trước dự phòng (CIR),Cost Income Ratio (CIR),32.61,31.55,30.06,28.29
ROE bình quân 4 quý gần nhất,ROE Trailling,15.73,14.22,14.27,14.73
ROA bình quân 4 quý gần nhất,ROA Trailling,2.33,2.13,2.17,2.23
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,94.91,14.36,0.92,-7.25
Tăng trưởng lợi nhuận sau thuế của CĐ ngân hàng mẹ,Profit after tax for shareholders of the parent company,98.03,11.88,0.87,-4.39
Tăng trưởng tổng tài sản,Total assets,21.82,21.85,14.24,11.69
Tăng trưởng vốn chủ sở hữu,Owner's equity,21.33,24.29,16.8,11.66
Tăng trưởng vốn điều lệ,Charter capital,0.3,0.28,0.28,100.56
Tăng trưởng dư nợ cho vay,Deposits from customers,21.51,22.42,19.97,18.67
Tăng trưởng huy động vốn khách hàng,Deposits from customers,16.03,20.23,13.12,16.06
Tăng trưởng thu nhập lãi thuần,Net interest income,25.42,11.15,-3.6,-2.28
Tăng trưởng dự phòng rủi ro tín dụng,Provisions for loan losses,-1.24,11.56,9.31,7.19
Tăng trưởng thu phí dịch vụ thuần,Net fee and commission income,75.75,16.39,-14.4,-15.8
Tăng trưởng tổng thu nhập HĐKD trước dự phòng,Operating profit before provision for credit losses,107.13,17.13,-5.9,-7.62
Tăng trưởng tổng chi phí HĐKD,Operating expenses,1.76,30.95,-3.0,1.1
Dư nợ cho vay khách hàng/Tổng vốn huy động (LDR),Outstanding loans/Customer deposits,78.05,83.02,83.12,81.44
Dư nợ cho vay/Tổng tài sản Có,Outstanding loans/Total assets,64.38,67.88,68.45,67.09
Vốn chủ sở hữu/Tổng vốn huy động ,Equity/Deposits from customers,0.18,0.19,0.19,0.19
Vốn chủ sở hữu/Tổng tài sản Có,Equity/Total assets,15.05,15.88,15.6,15.56
Dự phòng rủi ro tín dụng/Tổng dư nợ,Loan loss provision ratio,-0.01,-0.01,-0.01,-0.01
Tài sản Có sinh lãi/Tổng tài sản Có,Earning assets/Total assets,93.17,95.36,95.15,94.35
