item,item_en,2025,2024,2023,2022
I. Lưu chuyển tiền từ hoạt động kinh doanh, I. CASH FLOWS FROM OPERATING ACTIVITIES ,,,,
1. Lợi nhuận trước thuế,1. Profit before tax,1025593574.0,572855047.0,963389016.0,1604421495.0
2. Điều chỉnh cho các khoản, 2. Adjustments for: ,,,,
 Khấu hao TSCĐ và BĐSĐT,Depreciation of fixed assets and properties investment,526337141.0,525104013.0,519856078.0,528433018.0
Các khoản dự phòng,(Reversal of provisions)/provisions,114515426.0,507540730.0,19963117.0,10510941.0
"Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",Foreign exchange (gain)/loss from revaluation of monetary items denominated in foreign currencies,92865002.0,-9168040.0,32670202.0,-21461109.0
"Lãi, lỗ từ hoạt động đầu tư",Loss/(profit) from investment activities,-39477447.0,-26395431.0,41071551.0,-56552833.0
Chi phí lãi vay,Interest expense,292548952.0,367670165.0,514893788.0,507511450.0
"Lãi, lỗ từ thanh lý TSCĐ",Loss/(profits) from disposal of fixed asset,,,,
Thu nhập lãi vay và cổ tức,Interest income and dividends,,,,
Phân bổ lợi thế thương mại,Allocation of goodwill,,,,
Điều chỉnh cho các khoản khác,Adjustments for,,,,
3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,3. Operating profit before changes in  working capital,2012382647.0,1937606484.0,2091843752.0,2572862961.0
"Tăng, giảm các khoản phải thu",(Increase)/decrease in receivables,-177190730.0,-26809330.0,-64305720.0,60293720.0
"Tăng, giảm hàng tồn kho",(Increase)/decrease in inventories,74747796.0,162802866.0,307242071.0,-27691273.0
"Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập phải nộp)","Increase/(decrease) in payables (other than interest, corporate income tax)",-46082631.0,-401963965.0,-511594869.0,-223369549.0
"Tăng, giảm chi phí trả trước",(Increase)/decrease in prepaid expenses,-7571679.0,-4321270.0,22314220.0,5191686.0
"Tăng, giảm chứng khoán kinh doanh",Changes in available for sale securities,-117425327.0,-131991224.0,-385388613.0,340189059.0
Tiền lãi vay đã trả,Interest paid,-290553330.0,-367670165.0,-538842621.0,-530709021.0
Thuế thu nhập doanh nghiệp đã nộp,Corporate income tax paid,-97709724.0,-114936490.0,-126535179.0,-253168239.0
Tiền thu khác từ hoạt động kinh doanh,Other receipts from operating activities,,,,
Tiền chi khác cho hoạt động kinh doanh,Other payments for operating activities,-5575515.0,-2349894.0,-1107080.0,-1611026.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,Net cash flows from operating activities,1345021507.0,1050367011.0,793625961.0,1941988318.0
II. Lưu chuyển tiền từ hoạt động đầu tư, II. CASH FLOWS FROM INVESTING ACTIVITIES ,,,,
"1. Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác","1. Payment for fixed assets, constructions and other long-term assets",-130272683.0,-17516058.0,-147819530.0,-428569005.0
"2. Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",2. Receipts from disposal of fixed assets and other long-term assets,,,646061.0,
"3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","3. Loans, purchases of other entities' debt instruments ",-498620000.0,-233007240.0,-143466164.0,-1213788.0
"4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác","4. Receipts from loan repayments, sale of other entities' debt instruments ",247993363.0,103466164.0,,339750000.0
5. Tiền chi đầu tư góp vốn vào đơn vị khác,5. Payments for investment in other entities,-179710439.0,,-44940292.0,-36000000.0
6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,6. Collections on investment in other entities,,,,
"7. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia","7. Dividends, interest and profit received",48147190.0,30651928.0,9414852.0,46402236.0
8. Tăng giảm tiền gửi ngân hàng có kỳ hạn,8. Increase/(Decrease) in term deposit,,,,
9. Mua lại khoản góp vốn của cổ đông thiểu số trong công ty con,9. Purchases of minority shares of subsidiaries,,,,
10. Tiền thu khác từ hoạt động đầu tư,10. Other receipts from investing activities,,,,
11. Tiền chi khác cho hoạt động đầu tư,11. Other payments for investing activities,,,,
Lưu chuyển tiền thuần từ hoạt động đầu tư,Net cash flows from investing activities,-512462569.0,-116405206.0,-326165074.0,-79630556.0
III. Lưu chuyển tiền từ hoạt động tài chính, III. CASH FLOWS FROM FINANCING ACTIVITIES ,,,,
"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",1. Receipts from equity issue and owner's capital contribution,204310.0,,245380.0,200012785.0
"2. Tiền chi trả vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",2. Payment for share repurchases ,,-187210.0,,
3. Tiền thu từ đi vay,3. Proceeds from borrowings,665148529.0,70234033.0,599112719.0,1133831149.0
4. Tiền trả nợ gốc vay, 4. Principal repayments  ,-1426752899.0,-617390231.0,-1324773611.0,-2375362755.0
5. Tiền trả nợ gốc thuê tài chính,5. Repayment of financial leases,,,,
"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu ","6. Dividends paid, profits distributed to owners",-129646166.0,-286055587.0,-133703126.0,-267150171.0
7. Tiền thu khác từ hoạt động tài chính,7. Other receipts from financing activities,,,,
8. Tiền chi khác cho hoạt động tài chính,8. Other payments for financing activities,,,,
Lưu chuyển tiền thuần từ hoạt động tài chính,Net cash flows from financing activities,-891046226.0,-833398994.0,-859118638.0,-1308668992.0
Lưu chuyển tiền thuần trong kỳ,Net cash flows during the period ,-58487288.0,100562811.0,-391657750.0,553688770.0
Tiền và tương đương tiền đầu kỳ,Cash and cash equivalents at beginning of the period,332316768.0,245549342.0,694458293.0,230395143.0
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Exchange difference due to re-valuation of ending balances,-5937081.0,-13795385.0,-57251201.0,-89625619.0
Tiền và tương đương tiền cuối kỳ,Cash and cash equivalents at end of the period,267892399.0,332316768.0,245549342.0,694458293.0
