item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,15160.29,3179.38,838.66,1371.07
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),30538.06,16377.77,13198.39,12316.99
Chỉ số giá thị trường trên thu nhập (P/E),P/E,4.32,5.03,19.67,13.78
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,2.14,0.98,1.25,1.53
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.18,0.09,0.16,0.09
Tỷ suất cổ tức,Dividend yield,0.02,0.0,0.0,0.0
Beta,Beta,0.92,-0.07,0.07,0.0
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,4.21,4.43,11.86,9.17
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,7.1,7.23,9.59,6.53
Tỷ lệ lãi EBIT,EBIT margin,5.55,2.95,2.45,1.66
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,5.6,3.06,2.65,1.81
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,4.05,1.76,0.76,0.69
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,64.63,21.5,6.44,11.79
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),86.98,34.09,18.71,23.0
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,8.78,3.27,0.66,0.91
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,106.9,71.79,-44.67,27.83
Tăng trưởng  lợi nhuận gộp,Gross profit,103.33,29.56,-18.83,109.1
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,361.67,305.74,-38.21,60.26
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,376.83,296.23,-38.55,59.76
Tăng trưởng tổng tài sản,Total assets,120.93,23.78,-43.8,16.51
Tăng trưởng nợ dài hạn,Long-term liabilities,-100.0,-15.5,-43.67,-54.31
Tăng trưởng nợ phải trả,Liabilities,127.13,23.72,-48.42,16.85
Tăng trưởng vốn chủ sở hữu,Owner's equity,86.46,24.09,12.51,12.53
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,5.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.02,0.06,0.02,0.04
Tỷ số thanh toán nhanh,Quick ratio,0.97,0.78,0.84,0.91
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.02,0.06,0.02,0.04
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.14,1.17,1.16,1.07
Khả năng thanh toán lãi vay,Interest coverage,11.52,4.33,1.65,2.07
