item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
1. Doanh thu bán hàng và cung cấp dịch vụ ,1. Revenue,1402244893.0,1137011995.0,1387540226.0,1123822187.0
2. Các khoản giảm trừ doanh thu,2. Deduction from revenue,3008065.0,748647.0,230874.0,218143.0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Net revenue  ,1399236827.0,1136263348.0,1387309352.0,1123604044.0
4. Giá vốn hàng bán ,4. Cost of goods sold,1448248768.0,872354484.0,1044785615.0,833126841.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Gross profit,-49011941.0,263908864.0,342523737.0,290477203.0
6.Doanh thu hoạt động tài chính ,6. Financial income,6178852.0,5181610.0,5788340.0,4274390.0
7. Chi phí tài chính ,7. Financial expenses,88098766.0,67879565.0,69955161.0,67738698.0
   Trong đó :Chi phí lãi vay,    Of which: Interest expenses,137157022.0,59544363.0,62232046.0,62234568.0
"8. Phần lãi/lỗ trong công ty liên doanh, liên kết",8. Share of associates and joint ventures' result,,,,
9. Chi phí bán hàng ,9. Selling expenses,74051623.0,107346116.0,13255493.0,35802926.0
10. Chi phí quản lý doanh nghiệp ,10. General and administrative expenses,72498856.0,70170321.0,59758304.0,52915361.0
11. Lợi nhuận thuần từ hoạt động kinh doanh,11. Operating profit ,-277482334.0,23694472.0,205343119.0,138294608.0
12. Thu nhập khác ,12. Other income,,4924027.0,4953668.0,8910895.0
13. Chi phí khác ,13.Other expenses,316051.0,2192501.0,,6210650.0
14. Lợi nhuận khác,14. Other profit ,-316051.0,2731525.0,4953668.0,2700245.0
Phần lợi nhuận/lỗ từ công ty liên kết liên doanh,Share of associates and joint ventures' result,,,,
15. Tổng lợi nhuận kế toán trước thuế,15. Profit before tax,-277798385.0,26425998.0,210296786.0,140994853.0
16. Chi phí thuế TNDN hiện hành,16. Current corporate income tax expenses,-6156507.0,3963900.0,19839324.0,8348734.0
17. Chi phí thuế TNDN hoãn lại ,17. Deferred income tax expenses (*),-6748076.0,,-5716774.0,-900000.0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp,18. Net profit after tax,-264893801.0,22462098.0,196174237.0,133546119.0
Lợi ích của cổ đông thiểu số,Minority's interest,11079.0,1821393.0,1531114.0,1099071.0
Lợi nhuận sau thuế của cổ đông của Công ty mẹ,Profit after tax for shareholders of parent company,-264904880.0,20640705.0,194643122.0,132447048.0
19. Lãi cơ bản trên cổ phiếu (*) (VNÐ),19. Earnings per share (VND),-1111.0,87.0,526.0,559.0
20. Lãi suy giảm trên cổ phiếu (*),20. Diluted earnings per share,,,,
