item,item_en,2026-Q1,2025-Q4,2025-Q3,2025-Q2
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1008.57,1174.63,739.08,740.02
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),18320.0,18254.0,18126.0,18215.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,16.01,13.41,25.71,22.43
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.88,0.86,1.05,0.91
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,1.2,1.17,1.24,1.22
Tỷ suất cổ tức,Dividend yield,0.03,0.03,0.03,0.04
Beta,Beta,1.08,1.25,1.35,1.64
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,101.58,90.85,46.29,42.71
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,11.2,12.22,12.75,12.73
Tỷ lệ lãi EBIT,EBIT margin,1.77,1.89,3.5,3.22
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,4.52,3.56,4.93,5.48
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,0.74,1.01,2.88,2.43
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,0.55,0.75,2.43,1.83
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),1.31,1.4,2.95,2.43
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.31,0.44,1.49,1.1
ROE bình quân 4 quý gần nhất,ROE Trailling,5.54,6.49,4.12,4.13
ROA bình quân 4 quý gần nhất,ROA Trailling,3.27,3.87,2.41,2.39
Tăng trưởng  doanh thu thuần,Net revenue,-17.99,-17.33,-12.28,-8.61
Tăng trưởng  lợi nhuận gộp,Gross profit,-22.14,20.31,-9.28,-3.68
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-48.99,0.0,1.07,-27.43
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-62.3,0.0,0.14,-35.58
Tăng trưởng tổng tài sản,Total assets,6.35,-3.13,-2.96,-20.15
Tăng trưởng nợ dài hạn,Long-term liabilities,4.36,-0.74,4.23,4.23
Tăng trưởng nợ phải trả,Liabilities,11.54,-11.96,-8.48,-42.34
Tăng trưởng vốn chủ sở hữu,Owner's equity,2.3,3.87,1.33,1.36
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.81,0.81,0.81
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.09,0.06,0.09,0.06
Tỷ số thanh toán nhanh,Quick ratio,0.42,0.46,0.56,0.67
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.1,0.07,0.1,0.07
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.39,1.54,1.58,1.96
Khả năng thanh toán lãi vay,Interest coverage,2.85,3.36,7.82,6.02
