item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
1. Doanh thu bán hàng và cung cấp dịch vụ ,1. Revenue,37547108.0,39077705.0,37042295.0,25727751.0
2. Các khoản giảm trừ doanh thu,2. Deduction from revenue,,,,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Net revenue  ,37547108.0,39077705.0,37042295.0,25727751.0
4. Giá vốn hàng bán ,4. Cost of goods sold,24575926.0,30677673.0,28251896.0,17762275.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Gross profit,12971181.0,8400032.0,8790399.0,7965477.0
6.Doanh thu hoạt động tài chính ,6. Financial income,6962813.0,18584389.0,56531325.0,6787326.0
7. Chi phí tài chính ,7. Financial expenses,425681.0,,,232.0
   Trong đó :Chi phí lãi vay,    Of which: Interest expenses,,6773779.0,,
"8. Phần lãi/lỗ trong công ty liên doanh, liên kết",8. Share of associates and joint ventures' result,,,,
9. Chi phí bán hàng ,9. Selling expenses,1813839.0,1603720.0,1650811.0,1729851.0
10. Chi phí quản lý doanh nghiệp ,10. General and administrative expenses,2517943.0,2285623.0,2694405.0,2225728.0
11. Lợi nhuận thuần từ hoạt động kinh doanh,11. Operating profit ,15176532.0,23095078.0,60976508.0,10796991.0
12. Thu nhập khác ,12. Other income,174528.0,442.0,111186.0,223.0
13. Chi phí khác ,13.Other expenses,97918.0,27.0,26.0,1.0
14. Lợi nhuận khác,14. Other profit ,76610.0,415.0,111161.0,222.0
Phần lợi nhuận/lỗ từ công ty liên kết liên doanh,Share of associates and joint ventures' result,,,,
15. Tổng lợi nhuận kế toán trước thuế,15. Profit before tax,15253143.0,23095493.0,61087668.0,10797213.0
16. Chi phí thuế TNDN hiện hành,16. Current corporate income tax expenses,3202393.0,2392130.0,2459281.0,2050070.0
17. Chi phí thuế TNDN hoãn lại ,17. Deferred income tax expenses (*),,,,
18. Lợi nhuận sau thuế thu nhập doanh nghiệp,18. Net profit after tax,12050750.0,20703363.0,58628387.0,8747143.0
Lợi ích của cổ đông thiểu số,Minority's interest,,,,
Lợi nhuận sau thuế của cổ đông của Công ty mẹ,Profit after tax for shareholders of parent company,12050750.0,20703363.0,58628387.0,8747143.0
19. Lãi cơ bản trên cổ phiếu (*) (VNÐ),19. Earnings per share (VND),161.0,277.0,784.0,117.0
20. Lãi suy giảm trên cổ phiếu (*),20. Diluted earnings per share,,,,
