item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
1. Doanh thu bán hàng và cung cấp dịch vụ ,1. Revenue,6972989928.0,6509183599.0,6867333007.0,5899500355.0
2. Các khoản giảm trừ doanh thu,2. Deduction from revenue,136438234.0,72606021.0,62998692.0,88771714.0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Net revenue  ,6836551694.0,6436577578.0,6804334315.0,5810728641.0
4. Giá vốn hàng bán ,4. Cost of goods sold,4242463707.0,4050234333.0,4356268929.0,3938664434.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Gross profit,2594087987.0,2386343245.0,2448065386.0,1872064207.0
6.Doanh thu hoạt động tài chính ,6. Financial income,256707772.0,251611133.0,255243028.0,243085542.0
7. Chi phí tài chính ,7. Financial expenses,-1785166.0,-78186630.0,15117681.0,91111026.0
   Trong đó :Chi phí lãi vay,    Of which: Interest expenses,7381679.0,7297682.0,8765781.0,10901060.0
"8. Phần lãi/lỗ trong công ty liên doanh, liên kết",8. Share of associates and joint ventures' result,130379884.0,61285151.0,33710121.0,52888632.0
9. Chi phí bán hàng ,9. Selling expenses,1325820630.0,981288338.0,916441248.0,798819252.0
10. Chi phí quản lý doanh nghiệp ,10. General and administrative expenses,263704093.0,233280189.0,239298329.0,247276683.0
11. Lợi nhuận thuần từ hoạt động kinh doanh,11. Operating profit ,1393436087.0,1562857633.0,1566161277.0,1030831420.0
12. Thu nhập khác ,12. Other income,7020912.0,139404397.0,4927804.0,1250246.0
13. Chi phí khác ,13.Other expenses,27989843.0,6473445.0,9588962.0,9871737.0
14. Lợi nhuận khác,14. Other profit ,-20968931.0,132930952.0,-4661158.0,-8621492.0
Phần lợi nhuận/lỗ từ công ty liên kết liên doanh,Share of associates and joint ventures' result,,,,
15. Tổng lợi nhuận kế toán trước thuế,15. Profit before tax,1372467156.0,1695788585.0,1561500118.0,1022209929.0
16. Chi phí thuế TNDN hiện hành,16. Current corporate income tax expenses,317557614.0,306674579.0,289648060.0,143258084.0
17. Chi phí thuế TNDN hoãn lại ,17. Deferred income tax expenses (*),-64179017.0,-14610986.0,21175770.0,79316608.0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp,18. Net profit after tax,1119088559.0,1403724992.0,1250676289.0,799635237.0
Lợi ích của cổ đông thiểu số,Minority's interest,56699944.0,43183838.0,43179619.0,6521853.0
Lợi nhuận sau thuế của cổ đông của Công ty mẹ,Profit after tax for shareholders of parent company,1062388615.0,1360541154.0,1207496669.0,793113384.0
19. Lãi cơ bản trên cổ phiếu (*) (VNÐ),19. Earnings per share (VND),800.0,1032.0,913.0,599.0
20. Lãi suy giảm trên cổ phiếu (*),20. Diluted earnings per share,,,,
