item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,15010.03,12102.99,12716.77,8481.08
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),35150.56,33003.51,32857.29,32021.6
Chỉ số giá thị trường trên thu nhập (P/E),P/E,11.66,10.83,8.2,7.07
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,4.98,3.97,3.17,1.87
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,2.6,2.33,1.66,0.85
Tỷ suất cổ tức,Dividend yield,0.07,0.09,0.11,0.1
Beta,Beta,0.48,0.98,0.82,0.66
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,9.15,8.29,5.95,5.29
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,46.09,43.08,41.04,27.68
Tỷ lệ lãi EBIT,EBIT margin,27.93,26.88,25.35,15.0
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,29.61,29.28,28.69,17.93
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,22.3,21.47,20.19,11.95
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,44.05,36.75,39.2,28.25
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),54.82,45.71,48.87,35.16
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,37.35,30.7,33.05,23.6
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,19.37,-10.5,-11.21,27.58
Tăng trưởng  lợi nhuận gộp,Gross profit,27.7,-6.04,31.65,128.39
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,24.05,-5.1,50.02,224.88
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,24.02,-4.83,49.94,223.85
Tăng trưởng tổng tài sản,Total assets,5.57,-1.67,6.9,7.29
Tăng trưởng nợ dài hạn,Long-term liabilities,-0.47,-6.93,-4.39,-8.47
Tăng trưởng nợ phải trả,Liabilities,0.52,-11.76,33.48,-22.23
Tăng trưởng vốn chủ sở hữu,Owner's equity,6.51,0.45,2.61,14.29
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.61,1.05,1.5,0.89
Tỷ số thanh toán nhanh,Quick ratio,4.62,4.43,4.08,4.06
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",4.25,3.98,3.68,3.28
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,5.7,5.4,4.75,5.49
Khả năng thanh toán lãi vay,Interest coverage,111034.07,59461.24,33798.72,31596.22
