item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,3091.97,3033.25,3033.37,3016.86
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),14826.0,13990.0,13081.0,12247.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,9.38,10.45,10.45,11.6
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.96,2.27,2.42,2.86
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,7.65,7.06,7.59,10.02
Tỷ suất cổ tức,Dividend yield,0.06,0.05,0.04,0.04
Beta,Beta,0.67,0.85,0.46,0.39
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,35.42,32.85,36.49,62.05
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,26.66,24.88,24.39,20.63
Tỷ lệ lãi EBIT,EBIT margin,24.93,24.36,23.37,18.26
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,32.36,42.23,42.24,40.27
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,22.04,20.16,20.16,14.56
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,5.8,6.69,6.65,3.89
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),5.07,5.83,5.17,3.5
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,3.84,4.12,3.82,2.36
ROE bình quân 4 quý gần nhất,ROE Trailling,22.84,22.8,23.19,23.46
ROA bình quân 4 quý gần nhất,ROA Trailling,14.12,13.94,14.02,14.27
Tăng trưởng  doanh thu thuần,Net revenue,1.86,5.33,5.49,6.42
Tăng trưởng  lợi nhuận gộp,Gross profit,11.26,-1.78,-1.36,0.09
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,7.41,-0.34,0.39,-7.14
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,7.56,-0.01,2.0,-6.95
Tăng trưởng tổng tài sản,Total assets,2.79,2.2,9.73,13.29
Tăng trưởng nợ dài hạn,Long-term liabilities,3.7,-11.46,19.6,26.21
Tăng trưởng nợ phải trả,Liabilities,-4.48,-5.34,13.34,21.6
Tăng trưởng vốn chủ sở hữu,Owner's equity,6.76,6.71,7.25,7.7
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.05,0.08,0.26,0.04
Tỷ số thanh toán nhanh,Quick ratio,2.11,1.74,2.17,1.76
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.51,1.17,1.55,1.28
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.4,2.0,2.44,2.05
Khả năng thanh toán lãi vay,Interest coverage,85.42,13.02,27.01,8.87
