item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,352.67,1282.59,1142.6,678.37
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),22732.34,11667.93,12681.36,11538.76
Chỉ số giá thị trường trên thu nhập (P/E),P/E,37.29,10.95,14.88,12.78
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.58,1.2,1.34,0.75
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,2.98,2.27,1.2,0.64
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,1.57,1.47,1.65,0.74
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,0.0,0.0,0.0,0.0
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.68,7.65,11.81,3.32
Tỷ suất lợi nhuận gộp biên,Gross profit margin,51.75,53.26,27.91,24.83
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,7.98,18.25,8.1,4.99
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,2.05,11.74,9.44,6.06
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.93,4.18,3.35,2.37
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,-28.55,-26.38,3.7,102.13
Tăng trưởng  lợi nhuận gộp,Gross profit,-30.57,40.48,16.56,19.58
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,-69.36,69.85,60.87,-35.07
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,-68.74,65.9,68.43,-35.6
Tăng trưởng tổng tài sản,Total assets,28.02,61.55,3.36,40.78
Tăng trưởng nợ dài hạn,Long-term liabilities,44.4,0.0,0.0,50.0
Tăng trưởng nợ phải trả,Liabilities,-7.96,65.57,-0.08,69.71
Tăng trưởng vốn chủ sở hữu,Owner's equity,94.83,54.57,9.9,6.25
Tăng trưởng vốn điều lệ,Charter capital,85.69,68.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,2.53,0.12,0.81,0.01
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",2.53,0.12,0.81,0.01
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,6.04,2.61,4.93,4.74
