item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,610.36,1634.67,1812.16,1917.92
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),13961.48,14248.72,13994.05,13827.86
Chỉ số giá thị trường trên thu nhập (P/E),P/E,34.9,15.91,12.61,10.17
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.53,1.82,1.63,1.41
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.01,0.02
Beta,Beta,1.08,0.88,0.93,0.93
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,-1.8,1.69,1.95,2.59
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,-0.18,0.17,0.2,0.27
Tỷ suất sinh lợi của Tài sản Có sinh lãi (YOEA),Yield on earning assets (YOEA),1.64,1.56,1.58,1.5
Tỷ lệ chi phí hình thành Tài sản Có sinh lãi (COF),Cost of funding earning assets (COF),1.07,1.06,1.08,1.05
Tỷ lệ thu nhập lãi thuần (NIM),Net interest margin (NIM),0.66,0.59,0.6,0.56
Tỷ lệ chi phí hoạt động/Tổng thu nhập HĐKD trước dự phòng (CIR),Cost Income Ratio (CIR),74.3,55.29,56.4,46.96
ROE bình quân 4 quý gần nhất,ROE Trailling,4.36,11.77,13.14,14.04
ROA bình quân 4 quý gần nhất,ROA Trailling,0.44,1.21,1.37,1.49
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,0.0,-38.02,-19.23,25.81
Tăng trưởng lợi nhuận sau thuế của CĐ ngân hàng mẹ,Profit after tax for shareholders of the parent company,0.0,-38.34,-21.25,24.89
Tăng trưởng tổng tài sản,Total assets,13.97,14.32,20.96,23.36
Tăng trưởng vốn chủ sở hữu,Owner's equity,3.61,9.78,10.97,12.14
Tăng trưởng vốn điều lệ,Charter capital,0.0,6.98,6.98,6.98
Tăng trưởng dư nợ cho vay,Deposits from customers,11.54,13.43,20.76,22.66
Tăng trưởng huy động vốn khách hàng,Deposits from customers,5.89,5.32,8.77,9.4
Tăng trưởng thu nhập lãi thuần,Net interest income,11.38,-4.61,-2.79,-0.27
Tăng trưởng dự phòng rủi ro tín dụng,Provisions for loan losses,23.27,-6.36,11.17,1.93
Tăng trưởng thu phí dịch vụ thuần,Net fee and commission income,-114.5,-90.55,54.05,32.2
Tăng trưởng tổng thu nhập HĐKD trước dự phòng,Operating profit before provision for credit losses,-77.17,-32.38,-16.98,1.7
Tăng trưởng tổng chi phí HĐKD,Operating expenses,41.56,6.98,18.91,33.76
Dư nợ cho vay khách hàng/Tổng vốn huy động (LDR),Outstanding loans/Customer deposits,75.91,80.66,81.03,81.97
Dư nợ cho vay/Tổng tài sản Có,Outstanding loans/Total assets,67.41,70.74,71.26,71.81
Vốn chủ sở hữu/Tổng vốn huy động ,Equity/Deposits from customers,0.11,0.12,0.12,0.12
Vốn chủ sở hữu/Tổng tài sản Có,Equity/Total assets,9.52,10.38,10.16,10.26
Dự phòng rủi ro tín dụng/Tổng dư nợ,Loan loss provision ratio,-0.01,-0.01,-0.01,-0.01
Tài sản Có sinh lãi/Tổng tài sản Có,Earning assets/Total assets,93.63,96.42,95.59,95.63
