item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,594.61,233.04,364.16,1212.41
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),13129.4,11927.07,12334.74,13716.58
Chỉ số giá thị trường trên thu nhập (P/E),P/E,18.67,35.4,28.56,6.6
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.85,0.69,0.84,0.58
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.31,0.38,0.58,0.27
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.69,0.58,0.44,0.62
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,19.17,46.66,24.43,10.12
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,13.57,37.46,18.22,7.91
Tỷ suất lợi nhuận gộp biên,Gross profit margin,6.4,3.09,6.19,7.82
Tỷ lệ lãi EBIT,EBIT margin,5.59,2.92,5.25,7.45
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,7.9,3.64,7.04,9.52
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,1.8,1.27,2.21,4.3
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,4.75,2.08,3.48,8.87
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),8.13,3.6,6.64,14.01
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,1.58,0.75,1.37,4.33
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,67.01,68.61,17.35,19.45
Tăng trưởng  lợi nhuận gộp,Gross profit,245.58,-15.78,-7.14,20.07
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,137.85,-3.71,-38.23,10.06
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,175.39,-10.85,-42.66,7.78
Tăng trưởng tổng tài sản,Total assets,26.87,38.34,110.43,41.14
Tăng trưởng nợ dài hạn,Long-term liabilities,50.51,115.74,151.84,551.98
Tăng trưởng nợ phải trả,Liabilities,36.28,40.33,139.48,74.39
Tăng trưởng vốn chủ sở hữu,Owner's equity,10.08,34.94,74.17,14.0
Tăng trưởng vốn điều lệ,Charter capital,0.0,39.55,93.68,6.5
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.03,0.02,0.01,0.01
Tỷ số thanh toán nhanh,Quick ratio,0.65,0.81,0.41,1.08
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.03,0.22,0.14,0.1
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.02,1.17,0.6,1.35
Khả năng thanh toán lãi vay,Interest coverage,1.69,2.21,2.15,3.51
