item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
1. Doanh thu bán hàng và cung cấp dịch vụ ,1. Revenue,216114774.0,202224521.0,514340806.0,537379572.0
2. Các khoản giảm trừ doanh thu,2. Deduction from revenue,,,,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Net revenue  ,216114774.0,202224521.0,514340806.0,537379572.0
4. Giá vốn hàng bán ,4. Cost of goods sold,189127770.0,144105839.0,299535209.0,298908022.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Gross profit,26987003.0,58118682.0,214805597.0,238471550.0
6.Doanh thu hoạt động tài chính ,6. Financial income,49691871.0,23163921.0,15725330.0,10316056.0
7. Chi phí tài chính ,7. Financial expenses,10616871.0,4736947.0,9222336.0,4891848.0
   Trong đó :Chi phí lãi vay,    Of which: Interest expenses,9871165.0,2119226.0,6977404.0,3303599.0
"8. Phần lãi/lỗ trong công ty liên doanh, liên kết",8. Share of associates and joint ventures' result,233734.0,485159.0,48651.0,-42627.0
9. Chi phí bán hàng ,9. Selling expenses,11319343.0,15126865.0,53632487.0,30173684.0
10. Chi phí quản lý doanh nghiệp ,10. General and administrative expenses,14119931.0,9090918.0,10804254.0,8128868.0
11. Lợi nhuận thuần từ hoạt động kinh doanh,11. Operating profit ,40856462.0,52813032.0,156920500.0,205550579.0
12. Thu nhập khác ,12. Other income,903340.0,1793915.0,1468670.0,866686.0
13. Chi phí khác ,13.Other expenses,322164.0,2192020.0,559064.0,285509.0
14. Lợi nhuận khác,14. Other profit ,581176.0,-398105.0,909607.0,581177.0
Phần lợi nhuận/lỗ từ công ty liên kết liên doanh,Share of associates and joint ventures' result,,,,
15. Tổng lợi nhuận kế toán trước thuế,15. Profit before tax,41437639.0,52414928.0,157830107.0,206131756.0
16. Chi phí thuế TNDN hiện hành,16. Current corporate income tax expenses,3988462.0,10895746.0,31587046.0,41710231.0
17. Chi phí thuế TNDN hoãn lại ,17. Deferred income tax expenses (*),-957188.0,-20625.0,309193.0,-21942.0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp,18. Net profit after tax,38406365.0,41539807.0,125933868.0,164443467.0
Lợi ích của cổ đông thiểu số,Minority's interest,6337730.0,4599136.0,12731269.0,15819811.0
Lợi nhuận sau thuế của cổ đông của Công ty mẹ,Profit after tax for shareholders of parent company,32068635.0,36940671.0,113202599.0,148623655.0
19. Lãi cơ bản trên cổ phiếu (*) (VNÐ),19. Earnings per share (VND),359.0,413.0,1367.0,1795.0
20. Lãi suy giảm trên cổ phiếu (*),20. Diluted earnings per share,0.0,0.0,1.0,2.0
