item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,8819.1,8586.4,8954.06,8938.21
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),25808.03,31032.37,36774.09,45837.52
Chỉ số giá thị trường trên thu nhập (P/E),P/E,18.73,12.11,9.62,9.51
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,6.4,3.35,2.34,1.85
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,2.82,1.95,1.66,1.68
Tỷ suất cổ tức,Dividend yield,0.07,0.12,0.18,0.03
Beta,Beta,-0.19,-0.05,-0.04,0.07
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,14.53,9.08,7.56,7.23
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,40.84,37.58,35.05,39.46
Tỷ lệ lãi EBIT,EBIT margin,18.9,20.14,21.56,22.12
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,21.1,22.43,24.02,24.78
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,15.06,16.09,17.22,17.66
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,31.03,25.33,21.68,20.43
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),38.95,31.7,27.13,25.59
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,22.82,19.98,18.16,17.64
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,9.71,2.68,2.73,14.01
Tăng trưởng  lợi nhuận gộp,Gross profit,19.22,10.09,-8.75,26.35
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,2.68,-4.1,0.12,28.54
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,2.71,-4.11,0.18,28.81
Tăng trưởng tổng tài sản,Total assets,-8.09,-11.85,-13.71,9.44
Tăng trưởng nợ dài hạn,Long-term liabilities,0.0,0.0,0.0,0.0
Tăng trưởng nợ phải trả,Liabilities,21.27,3.67,25.38,5.95
Tăng trưởng vốn chủ sở hữu,Owner's equity,-16.84,-15.61,-19.77,10.0
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.39,0.7,0.16,0.56
Tỷ số thanh toán nhanh,Quick ratio,1.11,3.07,3.75,5.07
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.39,2.33,3.15,4.42
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.1,3.89,4.56,6.65
Khả năng thanh toán lãi vay,Interest coverage,341.53,0.0,0.0,0.0
