item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1872.16,1693.19,2068.42,2509.51
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),13058.33,13233.27,13595.62,12799.62
Chỉ số giá thị trường trên thu nhập (P/E),P/E,13.89,15.47,11.17,7.57
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.99,1.98,1.7,1.48
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,5.37,5.94,4.44,3.2
Tỷ suất cổ tức,Dividend yield,0.08,0.08,0.05,0.15
Beta,Beta,0.32,0.28,0.09,0.18
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,11.2,12.46,8.9,6.0
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,0.0,0.0,0.0,0.0
Tỷ suất lợi nhuận gộp biên,Gross profit margin,55.58,53.72,55.92,58.69
Tỷ lệ lãi EBIT,EBIT margin,48.73,48.01,50.57,54.05
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,63.45,64.2,64.34,68.04
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,38.65,38.42,39.79,42.26
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,14.24,12.62,15.67,19.35
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),17.96,15.77,19.92,24.14
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,13.14,11.71,13.69,15.96
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,9.91,-15.21,-12.46,12.18
Tăng trưởng  lợi nhuận gộp,Gross profit,13.7,-18.53,-16.6,12.45
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,11.78,-18.96,-18.17,19.0
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,10.57,-18.14,-17.58,18.29
Tăng trưởng tổng tài sản,Total assets,2.42,-5.18,-3.51,-4.27
Tăng trưởng nợ dài hạn,Long-term liabilities,0.0,0.0,0.0,-100.0
Tăng trưởng nợ phải trả,Liabilities,61.45,-32.64,-51.75,-12.03
Tăng trưởng vốn chủ sở hữu,Owner's equity,-1.32,-2.67,6.22,-2.54
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.25,0.24,0.31,0.11
Tỷ số thanh toán nhanh,Quick ratio,2.33,2.2,1.45,0.59
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.57,1.3,0.31,0.11
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,2.46,2.4,1.59,0.66
Khả năng thanh toán lãi vay,Interest coverage,143.86,112.57,64.39,68.12
