item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,1717.42,1605.32,1692.49,1719.36
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),27714.0,27778.0,27511.0,26924.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,16.89,17.22,16.1,15.99
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.05,1.0,0.99,1.02
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,2.01,1.95,1.68,2.14
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.12,0.03,-0.01,0.0
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,46.81,31.61,34.33,38.87
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,9.37,12.08,12.56,26.46
Tỷ suất lợi nhuận gộp biên,Gross profit margin,3.3,14.89,10.12,14.24
Tỷ lệ lãi EBIT,EBIT margin,8.49,12.43,10.32,12.84
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,57.87,17.74,14.62,18.87
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,-0.44,4.38,3.63,4.46
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,-0.23,2.24,2.15,2.14
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),2.73,3.75,3.53,3.66
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,-0.07,0.71,0.67,0.65
ROE bình quân 4 quý gần nhất,ROE Trailling,6.25,5.92,6.31,6.51
ROA bình quân 4 quý gần nhất,ROA Trailling,1.99,1.83,1.91,1.95
Tăng trưởng  doanh thu thuần,Net revenue,0.1,14.21,37.45,59.54
Tăng trưởng  lợi nhuận gộp,Gross profit,-61.94,12.73,-22.25,-6.19
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,3871.75,-2.1,-4.51,18.53
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,0.0,-12.29,-4.38,18.51
Tăng trưởng tổng tài sản,Total assets,-5.51,-4.34,0.53,-1.69
Tăng trưởng nợ dài hạn,Long-term liabilities,-6.82,-21.04,1.84,-27.32
Tăng trưởng nợ phải trả,Liabilities,-9.86,-8.19,-1.85,-5.23
Tăng trưởng vốn chủ sở hữu,Owner's equity,5.17,4.71,6.56,6.82
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.24,0.17,0.33,0.17
Tỷ số thanh toán nhanh,Quick ratio,1.15,1.15,1.32,1.22
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.28,0.2,0.36,0.2
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.69,1.66,1.76,1.65
Khả năng thanh toán lãi vay,Interest coverage,1.46,2.01,1.81,1.77
