item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,4502.58,4494.02,4245.93,4074.74
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),16499.4,17308.7,16759.09,15702.02
Chỉ số giá thị trường trên thu nhập (P/E),P/E,13.59,14.11,15.92,18.68
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,3.71,3.66,4.03,4.85
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,2.01,2.14,2.34,2.65
Tỷ suất cổ tức,Dividend yield,0.08,0.06,0.04,0.07
Beta,Beta,0.52,0.59,0.51,0.45
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,11.64,12.08,13.26,15.44
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,9.89,10.27,11.02,12.91
Tỷ suất lợi nhuận gộp biên,Gross profit margin,41.18,41.42,40.66,39.86
Tỷ lệ lãi EBIT,EBIT margin,18.82,19.23,18.75,17.78
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,22.14,22.62,22.56,21.28
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,14.79,15.3,14.94,14.31
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,26.64,26.38,26.16,24.8
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),33.55,32.94,32.96,30.71
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,17.37,17.44,17.54,16.73
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,3.02,2.34,0.69,-1.58
Tăng trưởng  lợi nhuận gộp,Gross profit,2.42,4.26,2.71,-9.06
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,0.43,5.76,4.5,-18.78
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,0.19,5.84,4.2,-19.15
Tăng trưởng tổng tài sản,Total assets,-3.15,4.51,8.64,-9.09
Tăng trưởng nợ dài hạn,Long-term liabilities,-25.55,-18.44,42.27,-13.57
Tăng trưởng nợ phải trả,Liabilities,-0.24,6.95,12.65,-10.39
Tăng trưởng vốn chủ sở hữu,Owner's equity,-4.68,3.28,6.73,-8.46
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.1,0.12,0.17,0.15
Tỷ số thanh toán nhanh,Quick ratio,1.59,1.73,1.74,1.7
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",1.25,1.38,1.34,1.29
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.96,2.03,2.1,2.06
Khả năng thanh toán lãi vay,Interest coverage,36.76,42.51,31.97,64.21
