item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,298.28,176.02,128.57,64.45
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),20991.0,21517.0,21412.0,21328.0
Chỉ số giá thị trường trên thu nhập (P/E),P/E,48.95,98.85,107.33,217.24
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.7,0.81,0.64,0.66
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,0.85,2.4,1.64,2.69
Tỷ suất cổ tức,Dividend yield,0.03,0.0,0.0,0.0
Beta,Beta,1.06,1.24,1.38,1.64
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,24.38,88.37,81.23,110.29
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,14.62,46.29,36.63,65.09
Tỷ suất lợi nhuận gộp biên,Gross profit margin,15.01,13.76,12.49,15.99
Tỷ lệ lãi EBIT,EBIT margin,9.66,8.17,6.87,7.53
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,18.21,8.26,8.82,12.75
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,2.91,1.45,1.21,0.13
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,0.51,0.43,0.64,-0.2
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),5.07,1.67,1.73,1.33
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.16,0.13,0.21,-0.07
ROE bình quân 4 quý gần nhất,ROE Trailling,1.87,1.1,0.81,0.41
ROA bình quân 4 quý gần nhất,ROA Trailling,0.44,0.27,0.21,0.11
Tăng trưởng  doanh thu thuần,Net revenue,125.72,53.5,62.55,34.18
Tăng trưởng  lợi nhuận gộp,Gross profit,179.57,40.48,88.75,35.53
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,132.0,575.5,333.89,155.26
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,0.0,104.52,87.14,0.0
Tăng trưởng tổng tài sản,Total assets,4.98,33.06,29.19,16.91
Tăng trưởng nợ dài hạn,Long-term liabilities,38.86,145.8,133.16,73.18
Tăng trưởng nợ phải trả,Liabilities,8.63,53.88,47.42,28.14
Tăng trưởng vốn chủ sở hữu,Owner's equity,-1.88,1.42,0.93,-0.16
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.14,0.09,0.12,0.06
Tỷ số thanh toán nhanh,Quick ratio,0.86,0.99,1.01,0.91
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.14,0.1,0.13,0.06
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.49,1.36,1.36,1.3
Khả năng thanh toán lãi vay,Interest coverage,1.79,1.35,1.37,1.07
