item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,3023.72,2602.77,2193.44,2029.08
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),22722.13,20109.25,19181.26,19059.09
Chỉ số giá thị trường trên thu nhập (P/E),P/E,9.48,11.95,8.43,9.36
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,1.26,1.55,0.96,1.0
Tỷ suất cổ tức,Dividend yield,0.02,0.02,0.03,0.05
Beta,Beta,1.31,1.21,1.06,1.05
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,4.68,4.67,3.21,2.61
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,0.65,0.64,0.46,0.41
Tỷ suất sinh lợi của Tài sản Có sinh lãi (YOEA),Yield on earning assets (YOEA),2.44,2.31,2.18,2.36
Tỷ lệ chi phí hình thành Tài sản Có sinh lãi (COF),Cost of funding earning assets (COF),1.26,1.17,1.15,1.12
Tỷ lệ thu nhập lãi thuần (NIM),Net interest margin (NIM),1.39,1.33,1.25,1.42
Tỷ lệ chi phí hoạt động/Tổng thu nhập HĐKD trước dự phòng (CIR),Cost Income Ratio (CIR),26.43,21.99,25.75,24.89
ROE bình quân 4 quý gần nhất,ROE Trailling,15.62,14.04,12.18,11.53
ROA bình quân 4 quý gần nhất,ROA Trailling,2.11,1.97,1.79,1.77
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,66.29,76.72,38.61,19.92
Tăng trưởng lợi nhuận sau thuế của CĐ ngân hàng mẹ,Profit after tax for shareholders of the parent company,72.33,80.63,36.65,9.2
Tăng trưởng tổng tài sản,Total assets,36.4,37.19,27.8,20.88
Tăng trưởng vốn chủ sở hữu,Owner's equity,22.41,12.17,10.22,5.79
Tăng trưởng vốn điều lệ,Charter capital,0.0,0.0,0.0,0.0
Tăng trưởng dư nợ cho vay,Deposits from customers,36.23,41.09,32.81,25.28
Tăng trưởng huy động vốn khách hàng,Deposits from customers,29.32,23.13,27.46,21.18
Tăng trưởng thu nhập lãi thuần,Net interest income,27.09,23.9,8.41,17.95
Tăng trưởng dự phòng rủi ro tín dụng,Provisions for loan losses,0.52,0.84,4.76,0.51
Tăng trưởng thu phí dịch vụ thuần,Net fee and commission income,60.68,108.44,-27.15,-24.78
Tăng trưởng tổng thu nhập HĐKD trước dự phòng,Operating profit before provision for credit losses,19.04,38.88,-5.21,17.58
Tăng trưởng tổng chi phí HĐKD,Operating expenses,56.27,18.04,26.27,11.75
Dư nợ cho vay khách hàng/Tổng vốn huy động (LDR),Outstanding loans/Customer deposits,91.61,91.92,90.36,89.17
Dư nợ cho vay/Tổng tài sản Có,Outstanding loans/Total assets,74.9,76.08,75.05,73.43
Vốn chủ sở hữu/Tổng vốn huy động ,Equity/Deposits from customers,0.17,0.16,0.17,0.18
Vốn chủ sở hữu/Tổng tài sản Có,Equity/Total assets,14.31,13.54,13.78,15.21
Dự phòng rủi ro tín dụng/Tổng dư nợ,Loan loss provision ratio,-0.02,-0.02,-0.02,-0.02
Tài sản Có sinh lãi/Tổng tài sản Có,Earning assets/Total assets,95.87,96.32,97.29,94.38
