item,item_en,2025,2024,2023,2022
Thu nhập trên mỗi cổ phần của 4 quý gần nhất (EPS),Trailing EPS,2333.11,2148.32,1401.54,178.5
Giá trị sổ sách của cổ phiếu (BVPS),Book value per share (BVPS),21627.02,19301.83,22987.2,21784.32
Chỉ số giá thị trường trên thu nhập (P/E),P/E,6.11,7.17,18.91,170.3
Chỉ số giá thị trường trên giá trị sổ sách (P/B),P/B,0.66,0.8,1.15,1.4
Chỉ số giá thị trường trên doanh thu thuần (P/S),P/S,2.79,1.31,0.85,0.61
Tỷ suất cổ tức,Dividend yield,0.0,0.0,0.0,0.0
Beta,Beta,0.81,1.16,0.45,0.27
Giá trị doanh nghiệp trên lợi nhuận trước thuế và lãi vay (EV/EBIT),EV/EBIT,6.8,8.83,5.82,13.17
"Giá trị doanh nghiệp trên lợi nhuận trước thuế, khấu hao và lãi vay (EV/EBITDA)",EV/EBITDA,6.68,8.63,5.78,12.97
Tỷ suất lợi nhuận gộp biên,Gross profit margin,70.36,31.02,25.11,16.92
Tỷ lệ lãi EBIT,EBIT margin,57.25,22.47,18.01,6.12
Tỷ lệ lãi EBITDA,EBITDA/Net revenue,58.27,22.98,18.15,6.21
Tỷ suất sinh lợi trên doanh thu thuần,Net profit margin,45.67,13.64,11.83,1.56
Tỷ suất lợi nhuận trên vốn chủ sở hữu bình quân (ROEA),ROE,11.4,9.89,6.26,0.7
Tỷ suất sinh lợi trên vốn dài hạn bình quân (ROCE),Return on capital employed (ROCE),12.31,10.98,15.42,6.53
Tỷ suất sinh lợi trên tổng tài sản bình quân (ROAA),ROA,6.06,3.64,1.72,0.16
ROE bình quân 4 quý gần nhất,ROE Trailling,0.0,0.0,0.0,0.0
ROA bình quân 4 quý gần nhất,ROA Trailling,0.0,0.0,0.0,0.0
Tăng trưởng  doanh thu thuần,Net revenue,-56.67,-50.83,-37.13,242.22
Tăng trưởng  lợi nhuận gộp,Gross profit,-1.71,-39.25,-6.72,162.63
Tăng trưởng lợi nhuận trước thuế ,Profit before tax,19.48,-48.18,165.88,-55.7
Tăng trưởng lợi nhuận sau thuế của CĐ công ty mẹ,Profit after tax for shareholders of the parent company,27.46,69.65,824.61,-95.48
Tăng trưởng tổng tài sản,Total assets,-22.15,-24.3,-16.26,-11.67
Tăng trưởng nợ dài hạn,Long-term liabilities,-46.1,-39.29,-51.96,-38.39
Tăng trưởng nợ phải trả,Liabilities,-49.67,-39.25,-23.36,-15.33
Tăng trưởng vốn chủ sở hữu,Owner's equity,12.05,9.07,5.52,1.87
Tăng trưởng vốn điều lệ,Charter capital,0.0,29.9,0.0,51.2
Tỷ số thanh toán bằng tiền mặt,Cash ratio,0.06,0.05,0.15,0.12
Tỷ số thanh toán nhanh,Quick ratio,0.79,1.57,1.19,0.83
"Tỷ số thanh toán nhanh  (Đã loại trừ HTK, Phải thu ngắn hạn - Tham khảo)","Quick ratio (except: Inventories,  Short-term receivables - reference)",0.07,0.06,0.16,0.13
Tỷ số thanh toán hiện hành (ngắn hạn),Short-term ratio,1.01,1.81,1.57,1.45
Khả năng thanh toán lãi vay,Interest coverage,4.15,3.35,5.9,2.37
