item,item_en,2025,2024,2023,2022
1. Doanh thu bán hàng và cung cấp dịch vụ ,1. Revenue,1226033439.0,1105567527.0,942456102.0,1112481084.0
2. Các khoản giảm trừ doanh thu,2. Deduction from revenue,,,,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Net revenue  ,1226033439.0,1105567527.0,942456102.0,1112481084.0
4. Giá vốn hàng bán ,4. Cost of goods sold,841393385.0,780767026.0,621200239.0,736358551.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Gross profit,384640053.0,324800501.0,321255863.0,376122532.0
6.Doanh thu hoạt động tài chính ,6. Financial income,168498986.0,265468378.0,78470823.0,54563065.0
7. Chi phí tài chính ,7. Financial expenses,42240576.0,210950300.0,6739636.0,17188743.0
   Trong đó :Chi phí lãi vay,    Of which: Interest expenses,36157648.0,913495.0,5329757.0,12656772.0
"8. Phần lãi/lỗ trong công ty liên doanh, liên kết",8. Share of associates and joint ventures' result,251310879.0,103962303.0,42356954.0,53276363.0
9. Chi phí bán hàng ,9. Selling expenses,,,,
10. Chi phí quản lý doanh nghiệp ,10. General and administrative expenses,182845089.0,235026294.0,64525971.0,226554685.0
11. Lợi nhuận thuần từ hoạt động kinh doanh,11. Operating profit ,579364254.0,248254587.0,370818034.0,240218532.0
12. Thu nhập khác ,12. Other income,8278459.0,17550193.0,14485023.0,10215003.0
13. Chi phí khác ,13.Other expenses,158653988.0,41267384.0,22247623.0,9430790.0
14. Lợi nhuận khác,14. Other profit ,-150375529.0,-23717191.0,-7762600.0,784213.0
Phần lợi nhuận/lỗ từ công ty liên kết liên doanh,Share of associates and joint ventures' result,,,,
15. Tổng lợi nhuận kế toán trước thuế,15. Profit before tax,428988725.0,224537396.0,363055433.0,241002744.0
16. Chi phí thuế TNDN hiện hành,16. Current corporate income tax expenses,116245909.0,79888460.0,78191713.0,49142846.0
17. Chi phí thuế TNDN hoãn lại ,17. Deferred income tax expenses (*),-55583010.0,-13612128.0,-13075098.0,-11740487.0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp,18. Net profit after tax,368325826.0,158261065.0,297938819.0,203600385.0
Lợi ích của cổ đông thiểu số,Minority's interest,5277666.0,-12926901.0,2208826.0,3951331.0
Lợi nhuận sau thuế của cổ đông của Công ty mẹ,Profit after tax for shareholders of parent company,363048160.0,171187966.0,295729992.0,199649054.0
19. Lãi cơ bản trên cổ phiếu (*) (VNÐ),19. Earnings per share (VND),1678.49,791.0,1367.0,921.0
20. Lãi suy giảm trên cổ phiếu (*),20. Diluted earnings per share,2.0,1.0,,
