item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
1. Doanh thu bán hàng và cung cấp dịch vụ ,1. Revenue,2193500753.0,2371755172.0,2310908388.0,3857615161.0
2. Các khoản giảm trừ doanh thu,2. Deduction from revenue,1209628.0,2281266.0,934120.0,1207060.0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Net revenue  ,2192291126.0,2369473906.0,2309974268.0,3856408102.0
4. Giá vốn hàng bán ,4. Cost of goods sold,1864920072.0,2021865542.0,1955834761.0,3392693587.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Gross profit,327371053.0,347608364.0,354139506.0,463714514.0
6.Doanh thu hoạt động tài chính ,6. Financial income,34876815.0,27050270.0,73338932.0,37647669.0
7. Chi phí tài chính ,7. Financial expenses,41039314.0,27956912.0,10925390.0,162271190.0
   Trong đó :Chi phí lãi vay,    Of which: Interest expenses,35103756.0,24230118.0,36639399.0,37860214.0
"8. Phần lãi/lỗ trong công ty liên doanh, liên kết",8. Share of associates and joint ventures' result,5267865.0,19521728.0,15957198.0,4307423.0
9. Chi phí bán hàng ,9. Selling expenses,118503859.0,114912470.0,127033790.0,181532496.0
10. Chi phí quản lý doanh nghiệp ,10. General and administrative expenses,109884353.0,93375443.0,100544492.0,98239252.0
11. Lợi nhuận thuần từ hoạt động kinh doanh,11. Operating profit ,98088206.0,157935536.0,204931964.0,63626667.0
12. Thu nhập khác ,12. Other income,7224019.0,2347805.0,-513127.0,11198805.0
13. Chi phí khác ,13.Other expenses,3759607.0,4105796.0,2612803.0,6335228.0
14. Lợi nhuận khác,14. Other profit ,3464412.0,-1757991.0,-3125931.0,4863577.0
Phần lợi nhuận/lỗ từ công ty liên kết liên doanh,Share of associates and joint ventures' result,,,,
15. Tổng lợi nhuận kế toán trước thuế,15. Profit before tax,101552618.0,156177545.0,201806033.0,68490244.0
16. Chi phí thuế TNDN hiện hành,16. Current corporate income tax expenses,44065410.0,29234436.0,24331282.0,13539630.0
17. Chi phí thuế TNDN hoãn lại ,17. Deferred income tax expenses (*),-4534639.0,1516267.0,5708744.0,-561806.0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp,18. Net profit after tax,62021847.0,125426841.0,171766008.0,55512421.0
Lợi ích của cổ đông thiểu số,Minority's interest,-16407468.0,7872403.0,50417074.0,10272607.0
Lợi nhuận sau thuế của cổ đông của Công ty mẹ,Profit after tax for shareholders of parent company,78429315.0,117554438.0,121348934.0,45239813.0
19. Lãi cơ bản trên cổ phiếu (*) (VNÐ),19. Earnings per share (VND),,,,
20. Lãi suy giảm trên cổ phiếu (*),20. Diluted earnings per share,,,,
