item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
1. Doanh thu bán hàng và cung cấp dịch vụ ,1. Revenue,909660104.0,761478234.0,836193206.0,609472672.0
2. Các khoản giảm trừ doanh thu,2. Deduction from revenue,1744747.0,1127344.0,1090214.0,785468.0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Net revenue  ,907915358.0,760350890.0,835102992.0,608687205.0
4. Giá vốn hàng bán ,4. Cost of goods sold,733124601.0,593713510.0,629019544.0,487073006.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Gross profit,174790757.0,166637380.0,206083448.0,121614198.0
6.Doanh thu hoạt động tài chính ,6. Financial income,47457321.0,45996097.0,50332195.0,46942239.0
7. Chi phí tài chính ,7. Financial expenses,906376.0,1697263.0,2170130.0,1321113.0
   Trong đó :Chi phí lãi vay,    Of which: Interest expenses,867956.0,1691945.0,1980762.0,1165581.0
"8. Phần lãi/lỗ trong công ty liên doanh, liên kết",8. Share of associates and joint ventures' result,-654482.0,1553041.0,253899.0,-137681.0
9. Chi phí bán hàng ,9. Selling expenses,166939892.0,191582730.0,177254304.0,108686972.0
10. Chi phí quản lý doanh nghiệp ,10. General and administrative expenses,41881839.0,40233798.0,40062366.0,42727568.0
11. Lợi nhuận thuần từ hoạt động kinh doanh,11. Operating profit ,11865489.0,-19327273.0,37182742.0,15683103.0
12. Thu nhập khác ,12. Other income,8278924.0,2618337.0,3023079.0,3416855.0
13. Chi phí khác ,13.Other expenses,7577232.0,3851121.0,3442284.0,4022436.0
14. Lợi nhuận khác,14. Other profit ,701692.0,-1232784.0,-419205.0,-605581.0
Phần lợi nhuận/lỗ từ công ty liên kết liên doanh,Share of associates and joint ventures' result,,,,
15. Tổng lợi nhuận kế toán trước thuế,15. Profit before tax,12567181.0,-20560057.0,36763536.0,15077522.0
16. Chi phí thuế TNDN hiện hành,16. Current corporate income tax expenses,9621581.0,6767279.0,11676506.0,6904738.0
17. Chi phí thuế TNDN hoãn lại ,17. Deferred income tax expenses (*),-3373212.0,-3394019.0,-4570674.0,-3003774.0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp,18. Net profit after tax,6318812.0,-23933317.0,29657703.0,11176558.0
Lợi ích của cổ đông thiểu số,Minority's interest,5591044.0,-7831717.0,14706985.0,10271394.0
Lợi nhuận sau thuế của cổ đông của Công ty mẹ,Profit after tax for shareholders of parent company,727768.0,-16101600.0,14950718.0,905165.0
19. Lãi cơ bản trên cổ phiếu (*) (VNÐ),19. Earnings per share (VND),-14.0,-84.0,49.0,-9.0
20. Lãi suy giảm trên cổ phiếu (*),20. Diluted earnings per share,,,,
