item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
1. Doanh thu bán hàng và cung cấp dịch vụ ,1. Revenue,2483764536.0,2086414508.0,3592774591.0,2588745600.0
2. Các khoản giảm trừ doanh thu,2. Deduction from revenue,17538751.0,26877472.0,58213381.0,34481919.0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Net revenue  ,2466225785.0,2059537036.0,3534561211.0,2554263681.0
4. Giá vốn hàng bán ,4. Cost of goods sold,2148991277.0,1838703114.0,3121057786.0,2180276145.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Gross profit,317234508.0,220833922.0,413503425.0,373987536.0
6.Doanh thu hoạt động tài chính ,6. Financial income,3306293.0,7739585.0,7683837.0,4681117.0
7. Chi phí tài chính ,7. Financial expenses,26668168.0,14271315.0,19668990.0,12183476.0
   Trong đó :Chi phí lãi vay,    Of which: Interest expenses,19088945.0,13335790.0,8746949.0,9195731.0
"8. Phần lãi/lỗ trong công ty liên doanh, liên kết",8. Share of associates and joint ventures' result,,,,
9. Chi phí bán hàng ,9. Selling expenses,159317295.0,79813203.0,145487310.0,183772372.0
10. Chi phí quản lý doanh nghiệp ,10. General and administrative expenses,51991776.0,45047390.0,72291428.0,45139319.0
11. Lợi nhuận thuần từ hoạt động kinh doanh,11. Operating profit ,82563561.0,89441600.0,183739533.0,137573486.0
12. Thu nhập khác ,12. Other income,1457833.0,1402643.0,1169357.0,156239.0
13. Chi phí khác ,13.Other expenses,1500251.0,83591.0,316442.0,235049.0
14. Lợi nhuận khác,14. Other profit ,-42417.0,1319052.0,852915.0,-78810.0
Phần lợi nhuận/lỗ từ công ty liên kết liên doanh,Share of associates and joint ventures' result,,,,
15. Tổng lợi nhuận kế toán trước thuế,15. Profit before tax,82521143.0,90760652.0,184592449.0,137494675.0
16. Chi phí thuế TNDN hiện hành,16. Current corporate income tax expenses,34368141.0,17436730.0,36693788.0,11544697.0
17. Chi phí thuế TNDN hoãn lại ,17. Deferred income tax expenses (*),-20185499.0,,370000.0,14815895.0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp,18. Net profit after tax,68338501.0,73323922.0,147528661.0,111134083.0
Lợi ích của cổ đông thiểu số,Minority's interest,27911963.0,12151637.0,31836294.0,18520131.0
Lợi nhuận sau thuế của cổ đông của Công ty mẹ,Profit after tax for shareholders of parent company,40426538.0,61172286.0,115692367.0,92613953.0
19. Lãi cơ bản trên cổ phiếu (*) (VNÐ),19. Earnings per share (VND),636.0,963.0,1821.0,1458.0
20. Lãi suy giảm trên cổ phiếu (*),20. Diluted earnings per share,1.0,1.0,2.0,1.0
