item,item_en,2025,2024,2023,2022
I. Lưu chuyển tiền từ hoạt động kinh doanh, I. CASH FLOWS FROM OPERATING ACTIVITIES ,,,,
1. Lợi nhuận trước thuế,1. Profit before tax,191764536.0,204589519.0,174946346.0,180542872.0
2. Điều chỉnh cho các khoản, 2. Adjustments for: ,,,,
 Khấu hao TSCĐ và BĐSĐT,Depreciation of fixed assets and properties investment,62587427.0,63789636.0,64248888.0,72986874.0
Các khoản dự phòng,(Reversal of provisions)/provisions,,,,
"Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",Foreign exchange (gain)/loss from revaluation of monetary items denominated in foreign currencies,-7.0,-14.0,-47588.0,-2103.0
"Lãi, lỗ từ hoạt động đầu tư",Loss/(profit) from investment activities,-34754992.0,-54291003.0,-32272786.0,-49167099.0
Chi phí lãi vay,Interest expense,24369013.0,31854834.0,45971612.0,49400181.0
"Lãi, lỗ từ thanh lý TSCĐ",Loss/(profits) from disposal of fixed asset,,,,
Thu nhập lãi vay và cổ tức,Interest income and dividends,,,,
Phân bổ lợi thế thương mại,Allocation of goodwill,,,,
Điều chỉnh cho các khoản khác,Adjustments for,,,,
3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,3. Operating profit before changes in  working capital,243965977.0,245942972.0,252846473.0,253760724.0
"Tăng, giảm các khoản phải thu",(Increase)/decrease in receivables,-21157930.0,-11074990.0,-9730086.0,-7474859.0
"Tăng, giảm hàng tồn kho",(Increase)/decrease in inventories,-3124923.0,3359.0,884055.0,-873225.0
"Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập phải nộp)","Increase/(decrease) in payables (other than interest, corporate income tax)",1326023.0,-812866.0,943943.0,3298127.0
"Tăng, giảm chi phí trả trước",(Increase)/decrease in prepaid expenses,3148550.0,-3322613.0,-1243403.0,8033895.0
"Tăng, giảm chứng khoán kinh doanh",Changes in available for sale securities,,,,
Tiền lãi vay đã trả,Interest paid,-24495410.0,-32028971.0,-46255713.0,-49388337.0
Thuế thu nhập doanh nghiệp đã nộp,Corporate income tax paid,-13280352.0,-29160329.0,-5933171.0,-21592944.0
Tiền thu khác từ hoạt động kinh doanh,Other receipts from operating activities,,,,
Tiền chi khác cho hoạt động kinh doanh,Other payments for operating activities,-1717504.0,-5105150.0,-5122883.0,-2185454.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,Net cash flows from operating activities,184664431.0,164441412.0,186389214.0,183577928.0
II. Lưu chuyển tiền từ hoạt động đầu tư, II. CASH FLOWS FROM INVESTING ACTIVITIES ,,,,
"1. Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác","1. Payment for fixed assets, constructions and other long-term assets",-835830.0,-779619.0,-7699122.0,-547855.0
"2. Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",2. Receipts from disposal of fixed assets and other long-term assets,,1300.0,603406.0,
"3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","3. Loans, purchases of other entities' debt instruments ",-341000000.0,-184400000.0,-481100000.0,-390200000.0
"4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác","4. Receipts from loan repayments, sale of other entities' debt instruments ",309000000.0,131400000.0,528100000.0,239400000.0
5. Tiền chi đầu tư góp vốn vào đơn vị khác,5. Payments for investment in other entities,,,-100000000.0,
6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,6. Collections on investment in other entities,,,,117000000.0
"7. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia","7. Dividends, interest and profit received",34773059.0,54288673.0,31671209.0,26879858.0
8. Tăng giảm tiền gửi ngân hàng có kỳ hạn,8. Increase/(Decrease) in term deposit,,,,
9. Mua lại khoản góp vốn của cổ đông thiểu số trong công ty con,9. Purchases of minority shares of subsidiaries,,,,
10. Tiền thu khác từ hoạt động đầu tư,10. Other receipts from investing activities,,,,
11. Tiền chi khác cho hoạt động đầu tư,11. Other payments for investing activities,,,,
Lưu chuyển tiền thuần từ hoạt động đầu tư,Net cash flows from investing activities,1937229.0,510354.0,-28424508.0,-7467997.0
III. Lưu chuyển tiền từ hoạt động tài chính, III. CASH FLOWS FROM FINANCING ACTIVITIES ,,,,
"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",1. Receipts from equity issue and owner's capital contribution,,,,
"2. Tiền chi trả vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",2. Payment for share repurchases ,,,,
3. Tiền thu từ đi vay,3. Proceeds from borrowings,1623841.0,6530685.0,12055561.0,75710829.0
4. Tiền trả nợ gốc vay, 4. Principal repayments  ,-91423841.0,-83830685.0,-79360561.0,-176586672.0
5. Tiền trả nợ gốc thuê tài chính,5. Repayment of financial leases,,,,
"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu ","6. Dividends paid, profits distributed to owners",-95319260.0,-95351173.0,-119284354.0,-152355033.0
7. Tiền thu khác từ hoạt động tài chính,7. Other receipts from financing activities,,,,
8. Tiền chi khác cho hoạt động tài chính,8. Other payments for financing activities,,,,
Lưu chuyển tiền thuần từ hoạt động tài chính,Net cash flows from financing activities,-185119260.0,-172651173.0,-186589354.0,-253230876.0
Lưu chuyển tiền thuần trong kỳ,Net cash flows during the period ,1482401.0,-7699408.0,-28624647.0,-77120946.0
Tiền và tương đương tiền đầu kỳ,Cash and cash equivalents at beginning of the period,16247244.0,23946638.0,52569886.0,129678928.0
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Exchange difference due to re-valuation of ending balances,7.0,14.0,1399.0,11904.0
Tiền và tương đương tiền cuối kỳ,Cash and cash equivalents at end of the period,17729652.0,16247244.0,23946638.0,52569886.0
