item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
1. Doanh thu bán hàng và cung cấp dịch vụ ,1. Revenue,3181368484.0,1300972361.0,1775060212.0,263179606.0
2. Các khoản giảm trừ doanh thu,2. Deduction from revenue,,,,
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Net revenue  ,3181368484.0,1300972361.0,1775060212.0,263179606.0
4. Giá vốn hàng bán ,4. Cost of goods sold,2977833041.0,1205045278.0,1609661256.0,223229001.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Gross profit,203535443.0,95927082.0,165398955.0,39950605.0
6.Doanh thu hoạt động tài chính ,6. Financial income,93686169.0,112791549.0,73643721.0,80851691.0
7. Chi phí tài chính ,7. Financial expenses,94316739.0,95486499.0,97423294.0,89150410.0
   Trong đó :Chi phí lãi vay,    Of which: Interest expenses,81650114.0,94727503.0,96520812.0,88415617.0
"8. Phần lãi/lỗ trong công ty liên doanh, liên kết",8. Share of associates and joint ventures' result,,,,
9. Chi phí bán hàng ,9. Selling expenses,,,,
10. Chi phí quản lý doanh nghiệp ,10. General and administrative expenses,29501460.0,23220191.0,20819763.0,18925220.0
11. Lợi nhuận thuần từ hoạt động kinh doanh,11. Operating profit ,173403413.0,90011941.0,120799620.0,12726666.0
12. Thu nhập khác ,12. Other income,728631.0,2507393.0,524467.0,334343.0
13. Chi phí khác ,13.Other expenses,708255.0,837042.0,1319142.0,97681.0
14. Lợi nhuận khác,14. Other profit ,20376.0,1670352.0,-794674.0,236662.0
Phần lợi nhuận/lỗ từ công ty liên kết liên doanh,Share of associates and joint ventures' result,,,,
15. Tổng lợi nhuận kế toán trước thuế,15. Profit before tax,173423790.0,91682293.0,120004945.0,12963328.0
16. Chi phí thuế TNDN hiện hành,16. Current corporate income tax expenses,33591833.0,19571388.0,25051117.0,2104231.0
17. Chi phí thuế TNDN hoãn lại ,17. Deferred income tax expenses (*),,,,
18. Lợi nhuận sau thuế thu nhập doanh nghiệp,18. Net profit after tax,139831957.0,72110905.0,94953829.0,10859097.0
Lợi ích của cổ đông thiểu số,Minority's interest,315483.0,-186786.0,-227382.0,100136.0
Lợi nhuận sau thuế của cổ đông của Công ty mẹ,Profit after tax for shareholders of parent company,139516474.0,72297690.0,95181211.0,10758961.0
19. Lãi cơ bản trên cổ phiếu (*) (VNÐ),19. Earnings per share (VND),1641.0,851.0,1120.0,127.0
20. Lãi suy giảm trên cổ phiếu (*),20. Diluted earnings per share,,,,
