item,item_en,2025-Q4,2025-Q3,2025-Q2,2025-Q1
1. Doanh thu bán hàng và cung cấp dịch vụ ,1. Revenue,8666122905.0,8221924846.0,6726384858.0,5549402050.0
2. Các khoản giảm trừ doanh thu,2. Deduction from revenue,11515194.0,4799033.0,84568363.0,1894480.0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Net revenue  ,8654607710.0,8217125814.0,6641816496.0,5547507570.0
4. Giá vốn hàng bán ,4. Cost of goods sold,8085141576.0,7736805548.0,6165058715.0,5110056095.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Gross profit,569466135.0,480320265.0,476757781.0,437451474.0
6.Doanh thu hoạt động tài chính ,6. Financial income,152913248.0,668696012.0,157071175.0,31034593.0
7. Chi phí tài chính ,7. Financial expenses,205252883.0,219104369.0,123073814.0,62987199.0
   Trong đó :Chi phí lãi vay,    Of which: Interest expenses,141404541.0,167241574.0,37670686.0,45981413.0
"8. Phần lãi/lỗ trong công ty liên doanh, liên kết",8. Share of associates and joint ventures' result,6746476.0,3016208.0,14716249.0,4751982.0
9. Chi phí bán hàng ,9. Selling expenses,345339295.0,325066780.0,256540053.0,226234801.0
10. Chi phí quản lý doanh nghiệp ,10. General and administrative expenses,179989155.0,202449884.0,161661037.0,155727970.0
11. Lợi nhuận thuần từ hoạt động kinh doanh,11. Operating profit ,-1455474.0,405411453.0,107270302.0,28288079.0
12. Thu nhập khác ,12. Other income,70345004.0,59534759.0,30195151.0,21286927.0
13. Chi phí khác ,13.Other expenses,10746558.0,21548970.0,5388715.0,2744605.0
14. Lợi nhuận khác,14. Other profit ,59598446.0,37985790.0,24806436.0,18542322.0
Phần lợi nhuận/lỗ từ công ty liên kết liên doanh,Share of associates and joint ventures' result,,,,
15. Tổng lợi nhuận kế toán trước thuế,15. Profit before tax,58142972.0,443397242.0,132076738.0,46830402.0
16. Chi phí thuế TNDN hiện hành,16. Current corporate income tax expenses,41820910.0,98858379.0,16191837.0,15033476.0
17. Chi phí thuế TNDN hoãn lại ,17. Deferred income tax expenses (*),,,,
18. Lợi nhuận sau thuế thu nhập doanh nghiệp,18. Net profit after tax,16322062.0,344538863.0,115884901.0,31796925.0
Lợi ích của cổ đông thiểu số,Minority's interest,2466003.0,-19367069.0,43304462.0,20865514.0
Lợi nhuận sau thuế của cổ đông của Công ty mẹ,Profit after tax for shareholders of parent company,13856059.0,363905933.0,72580438.0,10931411.0
19. Lãi cơ bản trên cổ phiếu (*) (VNÐ),19. Earnings per share (VND),175.0,5171.0,1739.0,
20. Lãi suy giảm trên cổ phiếu (*),20. Diluted earnings per share,,,,
